VIV_SEL,HOGAR,ND_TIPO,BPCOD,R_SEL,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_7,BP1_8,BP1_20,BP1_23,BP1_31,BP1_35_1,BP1_35_2,BP1_35_3,BP1_35_4,BP1_35_5,BP1_35_6,BP1_35_7,BP1_35_8,BP1_35_9,BP1_35_10,BP1_35_11,BP1_35_99,BP1_36,BP1_37,BP1_38,FAC_DEL,DOM,EST,UPM
3,1,1,4,2,11,30,193,1,5,2,2,1,2,5,2,0,0,0,0,0,0,0,1,0,0,0,0,3,6000,0,1020,1,327,12225
3,1,1,8,2,11,30,193,3,1,1,1,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,500,0,1020,1,327,12225
4,1,1,5,3,9,30,193,2,1,1,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,1020,1,327,12225
4,1,1,6,3,8,30,193,1,5,2,1,1,2,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10000,0,1020,1,327,12225
1,1,1,3,2,1,30,193,4,2,1,1,2,2,9,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1500,0,293,1,328,12227
2,1,1,7,2,2,30,193,1,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,200,0,586,1,328,12227
3,1,1,7,1,11,30,193,1,8,2,1,1,2,4,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3000,0,293,1,328,12227
3,1,1,12,1,1,30,193,2,1,2,1,1,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,9999999,293,1,328,12227
4,1,1,2,3,12,30,39,3,2,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,500,0,278,1,329,12228
1,1,1,6,1,3,30,193,1,4,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,6000,0,285,1,329,12231
2,1,1,1,2,10,30,193,3,1,2,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,20000,0,95,1,329,12231
2,1,1,8,2,11,30,193,2,2,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,190,1,329,12231
1,1,1,3,2,11,30,193,4,2,1,1,2,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1200,0,275,1,328,12232
5,1,1,4,2,9,30,193,3,1,2,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1000,0,1100,1,328,12232
5,1,1,8,2,12,30,193,3,2,1,2,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,502,1,328,12233
4,1,1,4,1,10,30,193,3,6,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,353,1,327,12234
5,1,1,3,1,1,30,193,1,2,2,1,1,2,5,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10000,0,288,1,327,12235
5,1,2,3,1,7,30,193,1,2,2,1,1,2,5,1,0,1,1,1,0,0,0,1,1,0,0,0,1,12000,0,288,1,327,12235
5,1,3,3,1,12,30,193,1,2,2,1,1,2,5,1,0,1,1,1,0,0,0,1,1,0,0,0,1,12000,0,288,1,327,12235
2,1,1,4,2,1,30,28,1,1,2,2,1,1,4,2,0,0,0,0,0,0,0,1,1,0,0,0,3,5000,0,1173,1,327,12236
4,1,1,2,1,8,30,87,3,1,2,1,1,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,7000,0,391,1,327,12236
3,1,1,4,3,2,30,193,3,1,2,1,1,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3000,0,1359,1,327,12240
5,1,1,6,2,12,30,193,3,4,2,1,1,2,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,9999999,0,906,1,327,12240
4,1,1,9,2,7,30,193,2,2,2,1,2,2,9,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,1396,1,328,12242
4,1,2,9,2,5,30,193,1,2,2,1,2,2,9,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,1396,1,328,12242
4,1,3,9,2,8,30,193,1,2,2,1,2,2,9,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,1396,1,328,12242
4,1,4,9,2,10,30,193,1,2,2,1,2,2,9,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,1396,1,328,12242
3,1,1,4,1,6,30,193,3,8,2,1,1,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,1,500,0,469,1,327,12244
4,1,1,4,1,2,30,193,2,1,2,2,1,2,6,2,0,0,0,1,0,0,0,0,1,0,0,0,1,2000,0,938,1,327,12244
4,1,2,4,1,10,30,193,2,1,2,2,1,2,6,2,0,0,0,1,0,0,0,0,1,0,0,0,1,1800,0,938,1,327,12244
4,1,3,4,1,11,30,193,3,4,2,1,1,2,6,2,0,0,0,1,0,0,0,0,1,0,0,0,1,1200,0,938,1,327,12244
4,1,4,4,1,12,30,193,1,1,2,2,1,2,6,2,0,0,0,1,0,0,0,0,1,0,0,0,1,30,0,938,1,327,12244
5,1,1,3,1,5,30,193,2,2,2,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,10000,0,288,1,327,12246
1,1,1,8,3,10,30,193,2,2,1,2,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1568,1,327,12249
3,1,1,8,1,5,30,193,1,1,1,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,524,1,328,12250
3,1,2,8,1,8,30,193,2,1,1,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,524,1,328,12250
3,1,1,6,2,2,30,193,9,4,2,1,1,2,9,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1000,0,410,1,329,12251
3,1,1,7,2,3,30,193,1,4,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,9999999,0,410,1,329,12251
3,1,2,6,2,10,30,193,9,4,2,1,1,2,9,2,0,0,0,1,0,0,0,0,0,0,0,0,1,500,0,410,1,329,12251
3,1,3,6,2,12,30,193,9,8,2,1,1,2,9,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1500,0,410,1,329,12251
3,1,1,6,1,10,30,193,3,4,2,1,1,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,1,15000,0,988,1,328,12252
4,1,1,6,2,5,30,193,2,5,2,1,1,2,9,2,0,0,0,1,0,0,0,0,0,0,0,0,1,60000,0,741,1,328,12252
1,1,1,3,4,8,30,193,3,2,2,1,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,30000,0,326,1,328,12253
1,1,2,3,4,1,30,193,1,2,2,1,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,15000,0,326,1,328,12253
1,1,1,6,2,9,30,28,1,9,2,1,1,2,9,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,1420,1,327,12254
1,1,1,10,2,12,30,28,3,1,2,2,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,2,40,0,1420,1,327,12254
3,1,1,4,1,6,30,193,1,1,2,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,5000,0,355,1,327,12254
4,1,1,14,1,6,30,193,1,1,1,2,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3000,0,1501,1,335,12255
5,1,1,4,2,10,30,193,1,6,2,2,2,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,500,0,3002,1,335,12255
4,1,1,2,2,9,30,193,2,2,1,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3500,0,379,1,327,12256
4,1,1,3,2,9,30,193,9,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,4000,0,379,1,327,12256
4,1,2,3,2,12,30,193,9,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,379,1,327,12256
5,1,1,3,1,9,30,193,9,2,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,12000,0,379,1,327,12256
1,1,1,3,2,7,30,193,2,2,2,1,1,2,3,2,0,1,0,1,0,0,0,0,1,0,0,0,3,4000,0,268,1,328,12258
1,1,1,8,3,6,30,193,2,2,1,1,1,2,4,2,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,822,1,328,12259
2,1,1,12,2,3,30,193,3,1,2,1,1,2,6,2,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,548,1,328,12259
2,1,2,12,2,4,30,193,3,5,2,1,1,2,6,2,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,548,1,328,12259
2,1,3,12,2,7,30,193,2,6,2,2,1,2,6,2,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,548,1,328,12259
2,1,4,12,2,9,30,193,2,6,2,2,1,2,6,2,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,548,1,328,12259
4,1,1,4,2,3,30,193,1,1,2,2,1,2,6,1,0,1,0,0,0,0,1,1,1,0,0,0,3,8000,1000,822,1,328,12259
5,1,1,5,2,12,30,193,1,3,1,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,4000,0,1644,1,328,12259
4,1,1,4,2,2,30,193,1,1,2,1,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,554,1,328,12260
3,1,1,9,3,12,28,32,2,7,2,1,1,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,936,1,329,12261
1,1,1,8,1,9,30,28,2,2,1,2,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4120,1,335,12262
1,1,1,8,2,2,30,193,3,9,1,1,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,867,1,328,12264
4,1,1,6,1,11,30,193,1,8,2,1,1,2,9,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2800,0,578,1,328,12264
1,1,1,4,2,11,30,193,1,1,2,2,2,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,3,1000,500,1665,1,327,12265
4,1,1,12,3,6,30,193,1,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,2000,500,1332,1,327,12265
1,1,1,4,3,5,30,28,2,1,2,2,1,2,99,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3000,0,1444,1,328,12268
4,1,1,6,1,9,30,28,9,1,2,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,5,8569,381,722,1,328,12268
3,1,1,8,1,3,30,87,3,3,1,2,1,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,296,1,327,12269
3,1,2,8,1,2,30,87,2,3,1,1,1,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,9999999,0,296,1,327,12269
3,1,3,8,1,9,30,87,2,2,1,2,2,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,296,1,327,12269
3,1,4,8,1,11,30,87,1,3,1,1,2,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,296,1,327,12269
2,1,1,4,2,9,30,87,3,5,2,1,1,2,7,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1500,0,808,1,327,12270
16,1,1,8,1,5,30,141,2,2,1,1,2,2,6,2,1,1,1,0,0,1,0,0,1,0,0,0,3,0,0,1586,2,331,12271
17,1,1,3,3,12,30,141,4,2,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,200,0,793,2,331,12271
4,1,1,8,1,7,30,160,1,2,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1122,2,334,12272
6,1,1,5,6,11,30,160,4,2,1,1,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,5,8569,381,3366,2,334,12272
9,1,1,5,1,3,30,160,1,4,2,1,1,2,6,2,0,0,0,1,0,0,0,0,1,0,0,0,1,6000,0,1122,2,334,12272
9,1,1,8,1,5,30,160,2,2,1,1,1,2,6,1,0,0,1,1,0,0,0,0,1,0,0,0,3,0,10000,1122,2,334,12272
9,1,2,5,1,12,30,160,1,4,1,2,1,2,6,2,0,0,0,1,0,0,0,0,1,0,0,0,1,4000,4000,1122,2,334,12272
9,1,2,8,1,6,30,160,2,2,1,2,1,2,6,2,0,0,1,1,0,1,0,0,1,0,0,0,3,0,5000,1122,2,334,12272
9,1,3,8,1,7,30,160,2,2,1,1,1,2,8,2,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,1122,2,334,12272
2,1,1,3,1,3,30,87,2,2,2,1,1,2,4,2,0,0,1,1,0,0,0,1,0,0,0,0,1,2000,0,527,1,327,12273
4,1,1,8,2,6,30,131,2,2,1,1,2,2,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,5000,0,960,1,327,12276
5,1,1,4,2,4,30,193,2,4,2,2,2,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1200,0,1440,1,327,12276
4,1,1,3,2,1,30,131,1,2,1,1,2,2,5,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1500,0,978,1,330,12277
2,1,1,8,1,11,30,45,3,2,1,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1324,2,331,12278
3,1,1,2,1,12,30,45,2,1,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2000,0,662,2,331,12278
5,1,1,4,5,12,30,45,2,7,2,1,1,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2000,0,3310,2,331,12278
16,1,1,5,3,12,30,45,2,1,2,1,1,2,8,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1986,2,331,12278
2,1,1,4,2,7,30,193,2,1,2,1,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6000,200,1419,2,335,12279
3,1,1,9,1,5,30,148,2,4,2,1,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,3,20000,3000,946,2,335,12279
3,1,2,9,1,7,30,148,2,4,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,10000,2000,946,2,335,12279
15,1,1,6,2,5,30,100,3,8,2,1,1,2,7,2,0,0,1,0,0,0,0,1,0,0,0,0,1,2000,0,1892,2,335,12279
22,1,1,3,1,11,30,148,1,2,1,2,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5000,0,473,2,335,12279
26,1,1,3,1,7,30,148,1,2,2,1,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,40000,0,473,2,335,12279
26,1,1,8,1,1,30,148,2,2,1,1,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,946,2,335,12279
5,1,1,8,1,2,30,35,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,5000,0,365,2,335,12280
8,1,1,5,1,12,30,13,9,3,2,1,1,2,7,2,0,0,1,1,0,0,0,1,0,0,0,0,4,2500,0,1095,2,335,12280
12,1,1,7,3,5,30,131,1,4,2,1,1,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,5000,0,1825,2,335,12280
12,1,1,9,3,12,28,38,1,5,2,2,1,1,4,2,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1825,2,335,12280
18,1,1,3,1,2,30,35,4,2,2,1,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,20000,30000,365,2,335,12280
2,1,1,4,2,5,30,87,2,9,2,2,2,2,4,2,0,0,0,1,0,0,0,1,1,0,0,0,1,2500,0,1020,1,328,12282
2,1,1,6,2,3,30,87,3,2,2,1,1,2,4,2,0,0,0,1,0,0,0,1,1,0,0,0,1,1500,0,1020,1,328,12282
2,1,1,3,1,3,30,87,2,2,2,1,1,2,1,2,0,0,1,1,0,0,0,1,1,0,0,0,1,350,0,278,1,326,12283
5,1,1,4,1,11,30,87,3,1,2,2,1,2,4,2,0,0,1,1,0,0,0,0,1,0,0,0,3,400,0,662,1,327,12284
1,1,1,8,2,9,30,123,4,2,1,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,756,2,332,12286
2,1,1,8,3,11,30,123,2,2,2,1,1,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1134,2,332,12286
3,1,1,8,2,6,30,123,1,2,1,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1134,2,332,12286
3,1,2,8,2,12,30,123,3,2,1,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1134,2,332,12286
11,1,1,8,3,5,30,123,1,1,1,1,2,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4,4000,6000,1134,2,332,12286
11,1,2,8,3,10,30,123,3,1,1,2,1,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2000,1134,2,332,12286
12,1,1,8,1,1,30,123,2,2,1,1,2,2,7,2,0,0,0,1,0,0,0,0,1,0,0,0,2,0,25000,756,2,332,12286
14,1,1,3,2,5,30,123,4,2,2,1,1,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,600,0,378,2,332,12286
2,1,1,8,1,3,30,206,1,2,1,1,1,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2756,2,331,12287
15,1,1,3,2,12,30,206,2,2,2,1,1,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,210,0,689,2,331,12287
1,1,1,2,2,10,30,87,3,1,2,1,1,2,7,2,0,1,0,0,0,0,0,1,1,0,0,0,1,5000,0,438,1,327,12288
1,1,2,2,2,12,30,87,1,5,2,1,1,2,5,2,0,0,0,0,0,0,1,1,0,0,0,0,1,5000,0,438,1,327,12288
2,1,1,2,1,8,30,87,4,1,2,1,1,2,5,2,0,0,1,0,0,0,0,1,1,0,0,0,1,1000,2000,438,1,327,12288
2,1,1,5,1,1,30,87,3,2,2,1,1,2,3,2,0,0,1,0,0,0,0,1,1,0,0,0,1,300,0,876,1,327,12288
5,1,1,3,1,12,30,87,4,2,2,1,1,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,1,6000,0,438,1,327,12288
4,1,1,3,2,2,30,87,3,2,2,1,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,6000,0,392,1,327,12289
3,1,1,8,2,2,30,87,2,2,1,1,2,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,640,1,328,12290
5,1,1,3,2,2,30,87,3,2,2,1,1,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1,15000,0,320,1,328,12290
5,1,1,4,2,12,30,87,1,6,2,1,1,1,4,2,0,1,0,1,0,0,0,0,0,0,0,0,1,25000,0,320,1,328,12290
5,2,1,12,1,9,30,87,2,1,2,2,1,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,338,1,328,12291
1,1,1,6,1,7,30,131,9,8,2,1,1,2,9,1,0,0,1,1,0,0,0,1,0,0,0,0,1,10000,9999999,226,1,329,12292
4,1,1,8,1,2,30,131,3,2,1,1,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,678,1,329,12292
1,1,1,3,2,7,30,109,3,2,2,1,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3000,0,342,2,330,12293
18,1,1,7,1,10,30,109,2,2,2,1,1,2,7,2,0,0,1,1,0,0,0,1,1,1,0,0,1,50000,0,684,2,330,12293
19,1,1,2,1,8,30,109,3,1,2,1,1,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2000,0,342,2,330,12293
20,1,1,8,4,8,30,95,4,8,1,1,2,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,900,1368,2,330,12293
20,1,1,12,4,6,30,95,2,1,2,2,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1200,1368,2,330,12293
2,1,1,8,1,10,30,204,2,2,1,1,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,628,2,330,12294
5,1,1,3,1,8,30,204,3,2,1,1,2,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3000,0,314,2,330,12294
5,1,1,8,1,4,30,204,2,2,1,1,1,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,628,2,330,12294
5,1,2,3,1,10,30,204,2,2,2,1,1,2,7,2,0,0,0,0,0,0,0,1,1,0,0,0,1,5800,0,314,2,330,12294
6,1,1,8,3,3,30,204,1,2,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,942,2,330,12294
5,1,1,3,1,12,30,75,1,2,1,1,2,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,8000,0,320,2,335,12295
13,1,1,2,1,6,30,191,3,1,2,1,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,500,0,320,2,335,12295
16,1,1,4,4,8,30,191,2,1,2,1,1,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,3,3000,200,1280,2,335,12295
16,1,1,8,4,12,30,191,2,2,1,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1280,2,335,12295
17,1,1,5,1,12,30,191,3,3,1,2,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20000,5000,320,2,335,12295
19,1,1,6,1,2,30,191,1,4,2,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2200,0,320,2,335,12295
5,1,1,2,1,8,30,131,4,1,2,1,1,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,4000,0,306,1,328,12297
5,1,2,2,1,11,30,131,4,1,2,1,1,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,600,0,306,1,328,12297
2,1,1,8,1,8,30,131,2,2,1,1,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,828,1,328,12298
5,1,1,3,1,10,30,175,4,2,1,1,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,15000,0,1342,1,335,12299
5,1,1,9,1,11,30,131,3,3,2,2,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2684,1,335,12299
1,1,1,1,3,9,30,141,3,1,1,2,1,2,6,2,1,0,1,1,0,0,1,1,1,0,0,0,1,100000,0,617,2,331,12300
4,1,1,8,1,1,30,141,2,2,1,2,1,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,1,45000,0,1234,2,331,12300
5,2,1,9,1,9,30,141,4,2,2,2,1,2,6,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1851,2,331,12300
9,1,1,2,1,11,30,141,4,1,2,1,1,2,7,2,1,1,1,1,1,0,0,0,0,0,0,0,1,200,0,617,2,331,12300
11,1,1,3,1,5,30,141,9,2,2,1,1,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,1,20000,0,617,2,331,12300
16,1,1,9,2,9,30,141,1,2,2,1,2,1,4,2,1,0,1,0,1,0,0,0,0,0,0,0,3,0,0,1851,2,331,12300
17,1,1,8,1,11,30,141,1,2,1,1,2,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1851,2,331,12300
17,1,2,8,1,3,30,141,2,2,1,1,2,2,6,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,0,1851,2,331,12300
17,1,3,8,1,5,30,141,3,2,1,2,2,2,3,2,1,1,1,1,0,0,0,0,0,0,0,0,5,8569,381,1851,2,331,12300
17,1,4,8,1,9,30,141,2,2,1,1,2,2,6,2,1,1,1,1,0,0,0,0,0,0,0,0,5,8569,381,1851,2,331,12300
17,1,5,8,1,12,30,141,1,2,1,1,2,2,6,2,1,1,1,1,0,0,0,0,0,0,0,0,5,8569,381,1851,2,331,12300
5,1,1,4,1,4,30,87,2,1,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,150000,0,341,1,329,12301
1,1,1,4,1,5,30,87,2,5,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,7000,200,894,1,328,12303
5,1,1,4,1,2,30,87,3,1,2,1,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,298,1,328,12303
2,1,1,3,2,12,30,204,9,2,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1500,0,77,2,333,12304
6,1,1,2,2,9,30,204,1,1,2,1,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,300,0,77,2,333,12304
6,1,1,8,2,5,30,204,2,2,1,1,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,231,2,333,12304
6,1,2,2,2,9,30,204,1,1,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5500,0,77,2,333,12304
15,1,1,13,1,5,30,204,3,1,2,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,77,2,333,12304
15,1,2,13,1,6,30,204,3,1,2,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,77,2,333,12304
19,1,1,8,2,4,30,204,2,2,1,1,2,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,385,2,333,12304
27,1,1,2,1,6,30,204,2,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,600,0,77,2,333,12304
28,1,1,8,2,2,30,204,2,2,1,1,2,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,231,2,333,12304
30,1,1,1,1,6,30,204,2,1,2,1,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,50000,0,77,2,333,12304
33,1,1,4,1,8,7,999,4,7,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,7000,0,154,2,333,12304
35,1,1,8,1,8,30,204,2,2,1,2,2,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,154,2,333,12304
38,1,1,8,2,7,30,204,1,2,1,1,1,2,6,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,308,2,333,12304
38,1,1,9,2,11,30,204,2,3,2,2,1,2,6,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,308,2,333,12304
3,1,1,8,1,9,30,130,9,2,1,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,115,2,336,12305
11,1,1,8,1,3,30,130,1,2,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,115,2,336,12305
11,1,2,8,1,8,30,130,2,2,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,115,2,336,12305
11,1,3,8,1,10,30,130,2,2,2,1,1,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,115,2,336,12305
11,1,4,8,1,12,30,130,1,2,2,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,115,2,336,12305
5,1,1,3,1,12,30,145,1,2,2,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,20000,0,120,2,336,12306
7,1,1,8,2,3,30,145,2,2,2,1,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,240,2,336,12306
10,1,1,4,3,11,30,39,3,1,2,1,1,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,3,9,0,360,2,336,12306
10,1,1,8,3,1,30,82,2,3,1,1,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,360,2,336,12306
17,1,1,8,1,8,30,145,2,3,1,1,2,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,240,2,336,12306
18,1,1,8,2,4,30,145,1,2,1,1,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,240,2,336,12306
21,1,1,2,2,11,30,82,3,1,2,1,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1500,0,120,2,336,12306
