VIV_SEL,HOGAR,ND_TIPO,BPCOD,R_SEL,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_7,BP1_8,BP1_20,BP1_23,BP1_31,BP1_35_1,BP1_35_2,BP1_35_3,BP1_35_4,BP1_35_5,BP1_35_6,BP1_35_7,BP1_35_8,BP1_35_9,BP1_35_10,BP1_35_11,BP1_35_99,BP1_36,BP1_37,BP1_38,FAC_DEL,DOM,EST,UPM,CLUSTERS
2,1,2,2,2,2,5,30,4,1,2,1,1,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,3700,0,367,1,43,1647,1
3,1,1,8,1,5,5,30,2,2,2,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,708,1,42,1648,1
2,1,1,8,1,7,5,30,4,1,1,2,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,500,0,1177,1,44,1649,1
2,2,1,10,1,11,5,27,4,1,2,1,1,2,3,2,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1300,1177,1,44,1649,1
1,1,1,3,2,6,5,30,3,2,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3000,0,311,1,42,1650,1
1,1,1,4,2,6,5,30,3,1,2,2,1,2,9,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2000,0,622,1,42,1650,1
3,1,1,7,2,9,5,30,1,2,2,1,1,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,800,0,622,1,42,1650,1
5,1,1,3,2,2,5,30,3,2,2,1,1,2,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,8000,0,537,1,42,1651,1
4,1,1,2,1,2,5,30,3,1,2,1,1,2,7,2,1,0,0,0,0,0,0,0,1,0,0,0,1,10000,0,349,1,42,1652,1
4,1,1,3,1,5,5,30,1,2,2,1,1,2,7,2,1,0,0,0,0,0,0,0,1,0,0,0,1,20000,0,349,1,42,1652,1
1,1,1,2,1,2,5,30,3,2,2,1,1,2,6,2,0,0,0,0,0,0,0,0,0,1,0,0,1,3000,0,309,1,42,1653,1
1,1,1,3,1,6,5,30,2,2,1,1,1,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,800,0,309,1,42,1653,1
1,1,2,2,1,9,5,30,4,2,2,1,1,2,6,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1500,0,309,1,42,1653,1
1,1,2,3,1,10,5,30,3,2,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,350,0,309,1,42,1653,1
4,1,1,3,4,1,5,30,4,2,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,4000,0,309,1,42,1653,1
4,1,2,3,4,8,5,30,2,2,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,5,8569,381,309,1,42,1653,1
5,1,1,8,2,8,5,30,3,2,1,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1202,1,41,1654,1
3,1,1,9,4,6,5,30,2,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1284,1,42,1655,1
2,1,1,1,1,11,5,27,3,1,2,1,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,40000,0,359,1,41,1657,1
2,1,1,2,1,9,5,30,4,2,2,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1500,0,359,1,41,1657,1
2,1,1,3,1,3,5,30,4,2,2,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,4500,0,359,1,41,1657,1
2,1,2,1,1,9,5,30,2,1,2,1,1,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,1,30000,0,359,1,41,1657,1
2,1,1,2,1,2,5,30,4,1,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1500,0,342,1,43,1658,1
3,1,1,2,3,10,5,30,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,322,1,42,1660,1
4,1,1,2,1,5,5,30,4,1,2,1,1,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,9999999,0,322,1,42,1660,0
3,1,1,1,1,9,5,30,2,4,2,1,1,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,4,30000,0,319,1,42,1663,1
5,1,1,1,2,2,5,30,2,4,2,1,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,10000,0,470,1,41,1665,1
1,1,1,1,3,11,5,30,4,2,2,1,1,1,4,2,0,1,1,0,0,0,0,0,1,0,0,0,1,10000,0,357,1,41,1666,1
1,1,1,2,3,2,5,30,4,2,2,1,1,2,3,2,0,1,1,0,0,0,0,0,1,0,0,0,1,300,0,357,1,41,1666,1
1,1,1,8,3,5,5,30,2,2,1,2,2,2,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,1071,1,41,1666,1
1,1,1,10,3,3,5,30,1,1,2,1,1,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1071,1,41,1666,1
2,1,1,2,2,6,5,30,4,1,2,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,9999999,0,357,1,41,1666,0
1,1,1,3,2,2,5,30,3,2,1,1,2,2,4,2,0,0,0,0,0,0,0,1,0,1,0,0,1,15000,0,701,1,41,1669,1
4,1,1,4,1,7,5,30,1,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,800,701,1,41,1669,1
4,1,2,4,1,3,5,30,1,3,2,1,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,800,300,701,1,41,1669,1
2,1,1,5,2,10,5,7,3,2,1,1,2,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,3,60000,0,832,1,43,1670,1
2,1,1,6,2,2,5,30,9,9,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,0,1,0,5,8569,381,832,1,43,1670,1
5,1,1,3,3,8,5,30,3,2,1,1,2,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,3000,0,416,1,43,1670,1
5,1,1,12,3,3,5,30,3,2,2,2,2,2,5,2,0,0,1,1,0,0,0,0,0,0,0,0,5,8569,381,1664,1,43,1670,1
2,1,1,2,2,7,5,30,3,2,2,1,1,2,8,2,0,0,0,0,0,0,0,1,0,0,0,0,3,15000,0,314,1,41,1672,1
2,1,1,3,2,1,5,30,1,2,1,1,1,2,7,2,0,0,0,1,0,0,0,0,1,0,0,0,3,0,150,314,1,41,1672,1
1,1,1,8,2,9,5,30,2,2,1,1,1,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,5,8569,381,1848,1,42,1673,1
2,1,1,2,5,7,5,2,4,2,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2000,0,462,1,42,1673,1
2,1,1,6,5,11,5,30,9,9,2,1,1,2,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,9999999,0,1386,1,42,1673,0
2,1,2,2,5,12,5,2,4,2,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,10000,0,462,1,42,1673,1
3,1,1,8,1,10,28,32,3,1,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,5000,0,462,1,42,1673,1
3,1,1,9,1,10,28,32,3,1,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,5000,0,462,1,42,1673,1
3,1,1,11,1,10,28,32,3,1,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,5000,0,462,1,42,1673,1
4,1,1,1,1,12,5,30,2,1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,200000,0,462,1,42,1673,1
4,1,1,2,1,1,5,30,2,1,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,0,462,1,42,1673,1
4,1,1,9,1,12,5,30,2,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,924,1,42,1673,1
1,1,1,3,2,1,5,30,3,2,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,300,0,470,1,41,1674,1
2,1,1,3,2,4,5,30,2,2,2,1,1,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3000,0,470,1,41,1674,1
4,1,1,8,5,2,19,6,1,2,1,2,1,2,9,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2350,1,41,1674,1
5,1,1,3,2,6,5,30,2,2,2,1,1,2,7,2,0,0,0,1,0,0,0,0,1,0,0,0,2,10000,0,470,1,41,1674,1
1,1,1,2,1,3,5,30,1,1,2,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,20000,0,474,1,41,1675,1
1,1,1,3,1,4,5,30,2,2,2,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,10000,0,474,1,41,1675,1
3,1,1,2,2,11,5,30,4,2,2,1,1,2,6,2,0,0,1,0,0,0,0,1,0,0,0,0,1,4000,0,474,1,41,1675,1
2,1,1,2,1,11,5,30,1,4,2,1,1,2,6,2,0,1,1,1,0,0,0,0,0,1,0,0,1,2500,0,321,1,42,1676,1
2,1,1,2,1,7,5,30,2,1,2,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1600,0,376,1,43,1679,1
2,1,2,2,1,8,5,30,3,1,2,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2000,0,376,1,43,1679,1
3,1,1,2,2,11,5,30,2,1,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,11000,0,376,1,43,1679,1
5,1,1,9,2,1,5,30,1,2,2,1,1,2,6,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,752,1,43,1679,1
5,1,1,8,2,1,5,30,3,2,1,1,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2,500,0,662,1,42,1681,1
5,1,1,9,2,3,5,30,1,2,2,1,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2,500,0,662,1,42,1681,1
5,1,1,10,2,5,5,30,3,2,2,1,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2,500,0,662,1,42,1681,1
5,1,2,9,2,4,5,30,2,2,2,1,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2,500,0,662,1,42,1681,1
5,1,2,10,2,6,5,30,1,2,2,1,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2,500,0,662,1,42,1681,1
5,1,3,9,2,2,5,30,3,2,2,1,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2,500,0,662,1,42,1681,1
5,1,3,10,2,7,5,30,2,2,2,1,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2,500,0,662,1,42,1681,1
5,1,4,10,2,8,5,30,3,2,2,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,2,500,0,662,1,42,1681,1
5,1,5,10,2,9,5,30,1,2,2,1,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2,500,0,662,1,42,1681,1
1,1,1,2,2,12,5,30,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,800,0,395,1,41,1682,1
1,1,1,8,2,6,5,30,2,2,1,2,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,790,1,41,1682,1
1,1,2,2,2,12,5,30,2,2,1,1,2,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1200,0,395,1,41,1682,1
1,1,2,8,2,8,5,30,2,2,1,2,1,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,5,8569,381,790,1,41,1682,1
4,1,1,2,3,8,5,30,4,1,2,1,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,395,1,41,1682,1
1,1,1,4,3,7,5,30,1,1,2,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5000,0,945,1,42,1684,1
1,1,2,4,3,3,5,30,2,1,2,2,2,2,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,20000,0,945,1,42,1684,1
5,1,1,8,1,7,5,30,2,2,1,2,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,3,700,0,315,1,42,1684,1
5,1,1,8,2,3,5,30,2,8,1,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,694,1,41,1685,1
1,1,1,1,1,2,5,30,2,5,2,1,1,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,40000,0,377,1,41,1688,1
4,1,1,3,2,12,5,30,4,2,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,9000,0,377,1,41,1688,1
3,1,1,2,1,6,5,30,3,8,2,1,1,2,7,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1100,0,330,1,42,1690,1
5,1,1,2,3,11,5,30,4,1,2,1,1,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,330,1,42,1690,1
4,1,1,2,1,3,5,27,3,1,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1300,0,1114,1,44,1691,1
1,1,1,2,2,11,5,30,4,2,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5000,0,403,1,41,1692,1
3,1,1,2,2,6,5,30,4,1,2,1,1,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1,10000,0,313,1,42,1693,1
3,1,1,3,2,3,5,30,4,2,2,1,1,2,6,2,0,1,0,0,0,0,0,1,1,0,0,0,1,4000,0,313,1,42,1693,1
3,1,2,2,2,8,5,30,4,1,2,1,1,1,4,2,0,0,1,0,0,0,0,0,1,0,0,0,1,3000,0,313,1,42,1693,1
3,1,3,2,2,8,5,30,4,1,2,1,1,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1,3000,0,313,1,42,1693,1
3,1,4,2,2,12,5,30,4,1,2,1,1,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1,5000,0,313,1,42,1693,1
1,1,1,8,4,7,5,30,2,3,1,1,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1620,1,43,1694,1
1,1,1,10,4,1,5,30,3,1,2,1,1,2,3,2,0,0,0,0,0,0,0,0,1,1,0,0,2,2000,0,1620,1,43,1694,1
1,1,1,12,4,9,5,30,2,1,2,1,1,2,7,2,0,0,0,0,0,0,0,0,0,1,0,0,5,8569,381,1620,1,43,1694,1
1,1,2,12,4,2,5,30,2,1,2,2,1,2,99,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1620,1,43,1694,1
1,1,3,12,4,4,5,30,1,1,2,2,1,2,9,2,0,0,0,0,0,0,0,0,0,1,0,0,5,8569,381,1620,1,43,1694,1
1,1,4,12,4,4,5,30,2,1,2,2,1,2,9,2,0,0,0,0,0,0,0,0,0,1,0,0,5,8569,381,1620,1,43,1694,1
1,1,5,12,4,2,5,30,3,1,2,2,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1620,1,43,1694,1
4,1,1,2,2,11,5,30,1,3,2,1,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1000,0,342,1,42,1695,1
4,1,1,4,4,2,5,30,4,1,2,1,1,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,1,6000,0,1296,1,41,1697,1
4,1,1,8,4,1,5,30,2,2,1,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,12000,0,1296,1,41,1697,1
4,1,1,10,4,5,5,30,4,1,2,1,1,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,500,1296,1,41,1697,1
4,1,2,4,4,6,5,30,4,1,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,8000,0,1296,1,41,1697,1
4,1,2,8,4,9,5,30,9,1,1,1,2,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1000,0,1296,1,41,1697,1
4,1,2,10,4,8,5,30,2,8,2,1,1,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1296,1,41,1697,1
4,1,3,10,4,11,5,30,4,1,2,2,1,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,200,1296,1,41,1697,1
4,1,4,10,4,12,5,30,3,1,2,2,1,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1296,1,41,1697,1
2,1,1,4,1,12,5,30,3,3,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,5000,0,726,1,42,1698,1
5,1,1,2,2,2,5,30,3,1,2,1,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,4000,0,363,1,42,1698,1
4,1,1,2,2,7,5,30,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,7000,0,381,1,43,1700,1
4,1,2,2,2,12,5,30,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3000,0,381,1,43,1700,1
4,1,3,2,2,2,5,30,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,7000,0,381,1,43,1700,1
2,1,1,8,2,9,5,30,2,2,1,1,1,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1274,1,43,1701,1
1,1,1,8,2,9,5,30,1,2,1,2,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1371,1,43,1702,1
1,1,2,8,2,9,5,30,1,2,1,2,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1371,1,43,1702,1
2,1,1,2,3,9,5,30,3,1,2,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,6000,0,457,1,43,1702,1
2,1,1,8,3,9,5,30,2,9,1,2,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,1828,1,43,1702,1
3,1,1,6,1,7,5,30,9,5,2,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,8000,0,303,1,42,1703,1
5,1,1,2,2,11,5,30,1,1,2,1,1,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,1,800,0,303,1,42,1703,1
5,1,1,4,2,1,5,30,1,1,2,1,2,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,7000,0,606,1,42,1703,1
1,1,1,3,1,7,5,30,3,2,2,1,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1000,0,417,1,41,1704,1
3,1,1,2,2,6,5,30,4,2,2,1,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,10000,0,417,1,41,1704,1
3,1,1,3,2,4,5,30,3,2,2,1,1,2,8,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1300,0,417,1,41,1704,1
3,1,2,2,2,8,5,30,3,2,1,1,2,2,8,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1000,0,417,1,41,1704,1
5,1,1,2,2,6,5,30,4,2,2,1,1,2,5,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1000,0,417,1,41,1704,1
4,1,1,4,2,7,5,30,2,1,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,7000,0,928,1,42,1708,1
3,1,1,2,1,8,5,30,3,2,1,1,2,2,6,2,0,1,1,1,0,0,0,1,1,0,0,0,1,6000,0,322,1,41,1709,1
3,1,1,3,1,12,5,30,3,2,2,1,1,2,6,2,0,0,1,1,0,0,0,1,1,0,0,0,1,15000,0,322,1,41,1709,1
1,1,1,3,3,7,5,30,4,2,1,1,2,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1,10000,0,425,1,43,1710,1
1,1,1,2,2,1,5,30,3,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1200,0,378,1,41,1711,1
1,1,1,3,2,5,5,30,2,2,2,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,5000,0,378,1,41,1711,1
1,1,2,2,2,2,5,30,3,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1200,0,378,1,41,1711,1
1,1,2,3,2,5,5,30,2,2,2,1,1,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,1,300,0,378,1,41,1711,1
1,1,3,2,2,4,5,30,2,2,2,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,4000,0,378,1,41,1711,1
1,1,4,2,2,10,5,30,3,2,2,1,1,2,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1200,0,378,1,41,1711,1
1,1,1,7,1,5,5,30,2,1,2,1,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,300,0,936,1,41,1712,1
1,1,1,2,2,8,5,30,2,1,2,1,1,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,5000,0,373,1,43,1714,1
3,1,1,7,1,3,5,30,1,2,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,5000,0,746,1,43,1714,1
1,1,1,2,1,6,5,30,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1700,0,319,1,41,1715,1
1,1,1,8,1,11,5,30,2,3,1,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,638,1,41,1715,1
3,1,1,3,2,10,5,30,4,2,2,1,1,2,9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,6000,0,319,1,41,1715,1
3,1,1,8,2,9,5,30,1,2,1,1,2,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,957,1,41,1715,1
1,1,1,8,1,10,5,30,1,3,1,2,2,2,9,2,0,0,0,0,0,0,0,0,0,0,0,1,5,8569,381,1098,1,41,1717,1
1,1,2,8,1,6,5,30,1,3,1,2,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,1098,1,41,1717,1
2,1,1,2,2,12,5,30,4,1,2,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2500,0,313,1,42,1719,1
3,1,1,2,2,12,5,30,3,2,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1500,0,349,1,42,1720,1
5,1,1,1,2,5,5,30,1,2,2,1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,20000,0,349,1,42,1720,1
2,1,1,2,3,5,5,30,4,2,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,7000,0,302,1,42,1721,1
2,1,1,3,3,11,5,30,3,2,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3000,0,302,1,42,1721,1
1,1,1,2,3,1,5,30,4,1,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1200,0,458,1,41,1722,1
1,1,1,4,3,11,5,30,2,4,2,2,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,50,0,1832,1,41,1722,1
2,1,1,8,1,9,5,30,1,2,1,2,2,2,4,2,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1374,1,41,1722,1
2,1,2,8,1,6,5,30,1,2,1,1,2,2,4,2,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1374,1,41,1722,1
2,1,3,8,1,7,5,30,2,2,2,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1374,1,41,1722,1
2,1,1,3,2,7,5,30,1,2,2,1,1,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2000,0,340,1,41,1725,1
4,1,1,3,2,2,5,30,3,2,2,1,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,10000,0,377,1,41,1726,1
4,1,2,3,2,7,5,30,4,2,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,10000,0,377,1,41,1726,1
4,1,1,2,2,3,5,30,9,1,2,1,1,2,9,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1300,0,315,1,41,1727,1
1,1,1,7,1,2,5,30,2,2,2,1,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,800,0,1170,1,43,1728,1
2,1,1,2,2,8,5,30,4,1,2,1,1,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,10000,0,585,1,43,1728,1
2,1,1,3,2,7,5,30,3,2,2,1,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,100000,0,585,1,43,1728,1
2,1,2,2,2,11,5,30,4,1,2,1,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,30000,0,585,1,43,1728,1
2,1,1,3,3,4,5,2,4,2,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,15000,0,336,1,41,1730,1
5,1,1,9,2,8,5,2,2,2,2,1,1,2,8,2,0,0,0,0,0,0,0,1,0,0,0,0,1,9999999,0,672,1,41,1730,0
5,1,1,10,2,4,5,2,2,2,2,1,1,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,4,6000,0,672,1,41,1730,1
3,1,1,2,2,7,5,28,4,1,1,1,2,2,7,2,0,0,0,1,0,1,0,1,1,0,0,0,1,5000,0,244,2,45,1731,1
6,1,1,3,1,7,5,28,1,2,2,1,1,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,8000,0,244,2,45,1731,1
19,1,1,3,4,6,5,28,3,2,2,1,1,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,9999999,0,244,2,45,1731,0
19,1,2,3,4,11,5,28,3,2,2,1,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,9999999,0,244,2,45,1731,0
20,1,1,8,1,9,5,28,2,1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,500,0,488,2,45,1731,1
3,1,1,2,1,10,5,25,3,2,2,1,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,400,0,260,1,42,1732,1
3,1,1,10,1,3,5,25,3,2,2,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,260,1,42,1732,1
3,1,2,2,1,11,5,25,4,8,2,1,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,400,0,260,1,42,1732,1
3,1,2,10,1,4,5,25,3,2,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,260,1,42,1732,1
3,1,3,10,1,10,5,25,2,2,2,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,300,0,260,1,42,1732,1
4,1,1,3,3,8,5,25,3,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,4500,0,260,1,42,1732,1
4,1,1,3,1,8,5,2,1,2,1,1,2,1,4,2,1,1,1,1,0,0,0,0,1,0,0,0,1,4500,0,343,1,41,1733,1
4,1,1,10,1,5,5,2,1,1,2,1,1,1,4,2,1,1,1,1,0,0,1,0,1,0,0,0,2,0,2000,686,1,41,1733,1
7,1,1,8,1,12,5,20,2,2,1,1,1,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,0,666,2,47,1734,1
19,1,1,3,2,11,5,20,1,2,2,1,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1000,0,333,2,47,1734,1
7,1,1,8,2,7,5,17,2,2,1,1,2,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1000,0,610,2,47,1736,1
17,1,1,3,1,9,5,17,9,2,2,1,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,305,2,47,1736,1
18,1,1,3,1,6,5,17,4,2,2,1,1,2,7,2,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,305,2,47,1736,1
19,1,1,3,2,6,5,17,3,2,1,1,2,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,4,4000,0,305,2,47,1736,1
19,1,1,8,2,2,5,17,2,2,1,1,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,3,50000,0,610,2,47,1736,1
