VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,RESUL_H,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_20,BP1_23,BP1_30,BP1_33,BP1_34,BP1_35,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,FAC_DEL,DOM,EST,UPM,EST_SOC
26,1,2,2,3,1,1,6,26,18,2,2,1,2,3,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,249,2,207,10729,3
27,1,1,1,2,1,1,3,26,18,4,2,2,2,5,2,1,3500,0,0,0,0,1,0,0,0,1,1,0,0,0,249,2,207,10729,3
28,1,1,1,2,1,1,2,26,18,3,3,2,2,4,2,1,9000,0,0,1,1,0,0,0,0,1,0,0,0,0,249,2,207,10729,3
31,1,1,1,4,1,1,4,26,18,1,2,2,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2,207,10729,3
31,1,1,1,7,1,1,2,19,39,1,4,1,2,9,2,1,2600,0,0,0,0,0,0,0,0,1,0,0,0,0,249,2,207,10729,3
34,1,1,1,2,2,1,9,26,18,3,5,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,249,2,207,10729,3
35,1,1,1,2,1,1,1,26,18,4,2,1,2,9,1,1,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,249,2,207,10729,3
38,1,1,2,10,1,1,3,26,18,2,2,1,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2,207,10729,3
38,1,2,2,10,1,1,8,26,18,1,2,1,2,9,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,249,2,207,10729,3
40,1,1,1,2,2,1,3,26,18,3,1,2,1,4,1,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2,207,10729,3
40,1,1,1,4,2,1,10,26,18,3,2,1,1,4,2,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2,207,10729,3
40,1,1,1,5,2,1,12,26,18,2,3,1,2,7,2,1,500,0,0,1,0,1,0,0,0,0,0,0,0,0,498,2,207,10729,3
40,1,1,5,3,2,1,8,26,18,3,2,1,2,7,1,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2,207,10729,3
40,1,2,5,3,2,1,12,26,18,4,2,1,2,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2,207,10729,3
40,1,3,5,3,2,1,1,26,18,3,2,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2,207,10729,3
40,1,4,5,3,2,1,2,26,18,3,2,1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2,207,10729,3
40,1,5,5,3,2,1,3,26,18,3,2,1,2,4,2,3,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2,207,10729,3
1,1,1,1,3,3,1,3,26,18,3,2,1,2,5,2,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,485,1,213,10730,3
1,1,1,1,7,3,1,10,26,30,9,4,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,1,213,10730,3
1,1,1,2,6,3,1,9,26,18,1,3,2,2,5,2,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,1,213,10730,3
1,1,1,3,8,3,1,1,26,18,1,4,1,2,5,2,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,1,213,10730,3
1,1,2,2,6,3,1,11,26,18,1,3,2,2,5,2,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,1,213,10730,3
1,1,2,3,8,3,1,12,26,18,1,4,1,2,5,2,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,1,213,10730,3
1,1,3,3,8,3,1,1,26,18,1,4,1,2,5,2,1,100,0,0,1,0,1,0,0,0,1,1,0,0,0,1455,1,213,10730,3
3,1,1,1,4,2,1,11,26,18,3,2,2,2,4,2,1,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,485,1,213,10730,3
3,1,1,2,2,2,1,7,26,18,3,2,2,2,2,2,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,485,1,213,10730,3
3,1,2,2,2,2,1,11,26,18,3,2,2,2,4,2,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,485,1,213,10730,3
4,1,1,1,3,1,1,6,26,18,3,2,1,2,4,2,1,200,0,1,0,1,0,0,0,0,1,0,0,0,0,485,1,213,10730,3
1,1,1,1,2,2,1,12,26,55,4,2,2,2,7,2,1,5000,0,0,0,0,0,0,0,0,0,1,0,0,0,348,1,213,10731,3
1,1,1,1,3,1,1,9,26,18,3,2,1,2,3,2,1,600,0,0,0,0,1,0,0,0,0,0,0,0,0,285,1,213,10732,3
4,1,1,1,3,1,1,5,25,1,4,2,1,2,4,2,5,5754,258,0,0,0,0,0,0,0,1,0,0,0,0,285,1,213,10732,3
1,1,1,1,3,1,1,12,26,18,3,2,1,2,6,2,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,387,1,213,10733,3
1,1,1,1,10,1,1,8,26,18,9,2,1,2,1,2,3,9999999,1000,1,1,1,1,1,1,1,1,0,0,0,0,774,1,213,10733,3
1,1,1,2,2,1,1,2,26,18,2,1,1,2,6,2,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,387,1,213,10733,3
1,1,2,2,2,1,1,6,26,18,2,1,1,2,4,2,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,387,1,213,10733,3
3,1,1,1,10,2,1,12,26,18,1,3,1,2,4,2,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1548,1,213,10733,3
5,1,1,1,5,2,1,1,26,999,3,1,1,2,7,2,1,800,0,1,1,1,1,1,1,1,1,1,0,0,0,774,1,213,10733,3
3,1,1,1,4,3,1,2,26,43,1,2,2,2,3,1,1,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,335,1,213,10734,3
9,1,1,1,4,2,1,5,26,72,1,2,2,2,4,2,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2,205,10736,1
9,1,1,1,10,2,1,11,26,72,3,2,1,1,4,1,3,0,0,1,1,1,1,0,1,1,1,1,0,0,0,489,2,205,10736,1
10,1,1,1,10,3,1,4,26,72,2,1,1,1,4,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,489,2,205,10736,1
11,1,1,1,6,1,1,1,26,72,3,2,1,2,7,1,1,300,0,0,0,0,0,0,0,0,1,1,0,0,0,163,2,205,10736,1
13,1,1,1,4,1,1,12,26,72,3,2,2,2,7,1,1,500,0,0,1,0,0,0,0,0,0,1,0,0,0,163,2,205,10736,1
14,1,1,1,3,1,1,1,26,72,1,2,1,2,3,2,1,200,0,0,0,0,0,0,0,0,0,1,0,0,0,163,2,205,10736,1
17,1,1,1,4,1,1,6,26,72,4,2,2,2,7,1,1,3000,0,0,0,0,0,0,0,0,1,0,0,0,0,163,2,205,10736,1
19,1,1,1,4,1,1,10,26,72,4,2,1,2,6,2,1,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2,205,10736,1
19,1,1,1,8,1,1,3,26,72,1,4,1,1,4,2,1,16000,0,0,0,1,0,1,0,1,0,0,0,0,0,326,2,205,10736,1
7,1,1,2,2,2,1,11,26,18,4,2,2,2,99,2,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,469,3,210,10737,2
7,1,2,2,2,2,1,10,26,18,4,2,2,2,9,2,1,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,469,3,210,10737,2
13,1,1,1,2,2,1,10,26,18,4,2,2,2,4,2,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,469,3,210,10737,2
13,1,1,1,4,2,1,8,26,18,9,2,2,2,4,2,1,2000,0,1,1,1,1,1,1,1,1,1,0,0,0,469,3,210,10737,2
15,1,1,1,4,1,1,12,26,18,4,2,2,1,4,2,1,100000,0,0,0,0,0,0,0,1,1,1,0,0,0,469,3,210,10737,2
17,1,1,1,2,2,1,99,26,18,3,2,2,2,8,1,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,469,3,210,10737,2
17,1,1,1,4,2,1,6,26,18,4,2,2,2,8,1,5,5754,258,1,0,0,0,0,0,0,0,0,0,0,0,469,3,210,10737,2
9,1,1,1,4,1,1,10,26,26,3,2,2,2,9,2,1,400,0,0,0,0,0,0,0,0,0,1,0,0,0,359,3,209,10738,1
10,1,1,1,5,2,1,9,26,26,2,1,1,2,9,1,1,7000,0,0,0,0,0,0,0,0,1,1,0,0,0,718,3,209,10738,1
11,1,1,1,2,4,1,8,26,26,3,2,2,2,8,2,1,1500,0,1,0,1,0,0,0,0,1,0,0,0,0,359,3,209,10738,1
14,1,1,1,4,1,1,6,26,26,3,2,2,2,9,1,3,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,359,3,209,10738,1
17,1,1,1,2,2,1,9,26,26,3,2,2,1,4,2,1,3000,0,0,1,0,0,0,0,0,1,1,0,0,0,359,3,209,10738,1
19,1,1,1,2,2,1,11,26,26,2,1,2,2,8,2,1,600,0,0,0,0,0,0,0,0,0,1,0,0,0,359,3,209,10738,1
3,1,1,5,2,1,1,3,26,25,3,1,2,2,7,2,1,800,0,0,0,0,0,0,0,0,0,0,0,0,0,502,3,210,10739,2
3,1,2,5,2,1,1,8,26,25,4,1,2,2,3,2,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,502,3,210,10739,2
3,1,3,5,2,1,1,11,26,25,3,2,1,2,3,2,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,502,3,210,10739,2
3,1,4,5,2,1,1,4,26,25,3,2,2,2,3,2,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,502,3,210,10739,2
3,1,5,5,2,1,1,1,26,25,4,2,2,2,7,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,502,3,210,10739,2
5,1,1,1,3,2,1,10,26,25,4,2,1,2,4,2,1,1000,0,1,1,1,1,0,0,0,1,1,0,0,0,502,3,210,10739,2
8,1,1,1,11,2,1,12,26,25,3,2,1,1,4,1,2,1000,250,0,0,0,0,0,0,0,1,1,0,0,0,1004,3,210,10739,2
8,1,1,3,4,2,1,4,26,25,4,2,1,2,8,2,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,502,3,210,10739,2
8,1,2,3,4,2,1,6,26,25,2,2,2,2,8,2,3,600,0,0,0,0,0,0,0,0,0,0,0,0,0,502,3,210,10739,2
8,1,3,3,4,2,1,6,26,25,9,2,2,2,8,2,3,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,502,3,210,10739,2
17,1,1,1,8,1,1,9,26,25,2,2,1,2,4,2,1,300,0,0,0,0,0,0,0,0,1,0,0,0,0,1004,3,210,10739,2
18,1,1,1,4,2,1,99,26,25,9,2,2,2,3,2,1,500,0,0,0,0,0,0,0,0,0,1,0,0,0,502,3,210,10739,2
12,1,1,1,3,1,1,11,26,33,1,3,1,2,9,2,1,300,0,0,0,0,0,0,0,0,0,0,1,0,0,293,3,209,10740,1
16,1,1,2,7,1,1,9,25,1,2,4,1,2,7,2,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,586,3,209,10740,1
16,1,2,2,7,1,1,9,25,1,2,4,1,2,7,2,1,5000,0,0,0,1,0,0,0,0,1,0,0,0,0,586,3,209,10740,1
21,1,1,1,2,1,1,11,26,33,4,2,2,2,7,2,1,1200,0,1,0,0,0,0,0,0,0,1,1,0,0,293,3,209,10740,1
13,1,1,1,4,1,1,6,26,18,3,2,2,2,4,2,1,500,0,1,1,0,1,0,0,0,1,0,0,0,0,412,3,210,10741,2
3,1,1,1,5,3,1,6,26,33,2,1,1,2,4,2,3,800,7000,0,0,0,0,0,0,0,0,1,0,0,0,1029,3,209,10742,1
5,1,1,1,3,2,1,11,26,33,3,2,1,2,1,2,3,500,0,0,0,0,0,0,0,0,0,0,0,0,0,343,3,209,10742,1
5,1,1,1,4,2,1,12,26,33,3,2,2,2,1,2,1,2000,0,1,1,1,1,0,0,0,1,0,0,0,0,343,3,209,10742,1
10,1,1,1,4,1,1,4,26,33,4,2,2,2,3,2,1,500,0,0,0,0,0,0,0,0,0,1,0,0,0,343,3,209,10742,1
20,1,1,1,4,1,1,4,26,33,4,2,1,2,7,2,1,800,0,0,0,1,0,0,0,0,1,0,0,0,0,343,3,209,10742,1
6,1,1,3,10,2,1,7,26,30,2,2,1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,3,209,10743,1
6,1,2,3,10,2,1,8,26,30,1,1,1,2,1,2,5,5754,258,0,0,0,0,0,0,0,0,0,0,0,0,816,3,209,10743,1
6,1,3,3,10,2,1,12,26,30,1,2,1,2,4,2,5,5754,258,0,0,0,0,0,0,0,0,1,0,0,0,816,3,209,10743,1
11,1,1,1,5,1,1,8,26,30,3,1,1,1,4,1,1,1500,0,0,1,0,1,0,0,1,0,0,0,0,0,816,3,209,10743,1
13,1,1,4,4,1,1,5,26,42,3,2,2,2,6,2,1,800,0,0,0,0,0,0,0,0,0,0,0,0,0,408,3,209,10743,1
13,1,2,4,4,1,1,5,26,30,3,2,2,2,6,2,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,408,3,209,10743,1
13,1,3,4,4,1,1,6,26,30,3,2,2,2,4,2,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,408,3,209,10743,1
13,1,4,4,4,1,1,6,26,30,3,2,2,2,6,2,1,1300,0,0,0,0,0,0,0,0,1,0,0,0,0,408,3,209,10743,1
5,1,1,2,5,2,1,1,26,42,1,1,1,2,1,2,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,630,3,209,10745,1
5,1,2,2,5,2,1,10,26,42,2,1,1,2,9,2,1,500,0,0,1,0,0,0,0,0,0,1,0,0,0,630,3,209,10745,1
17,1,1,1,10,1,1,8,26,29,2,1,1,2,1,2,5,5754,258,0,0,0,1,0,0,0,0,0,0,0,0,1652,3,209,10746,1
5,1,1,1,10,2,1,9,26,23,2,2,1,1,4,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,632,3,210,10747,2
11,1,1,1,2,2,1,6,26,41,2,1,2,2,4,2,1,2000,0,1,1,1,1,0,1,1,1,0,0,0,0,316,3,210,10747,2
12,1,1,1,5,2,1,3,26,23,3,1,1,2,4,1,5,5754,258,0,0,0,0,0,0,0,0,0,0,0,0,632,3,210,10747,2
12,1,1,1,6,2,1,9,26,39,2,1,1,2,4,2,1,2500,0,0,1,0,0,0,0,0,0,0,0,0,0,632,3,210,10747,2
13,1,1,1,10,5,1,11,26,42,1,4,1,2,8,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1812,3,209,10748,1
4,1,1,2,2,2,1,1,26,30,4,1,2,2,5,1,1,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,332,3,210,10749,2
4,1,2,2,2,2,1,1,26,30,4,1,2,2,4,2,1,4000,0,1,1,1,1,0,0,0,1,1,0,0,0,332,3,210,10749,2
2,1,1,1,4,3,1,1,27,4,1,2,1,2,4,2,3,10000,0,0,0,0,1,0,0,0,0,0,0,0,0,102,1,221,10751,2
5,1,1,1,5,2,1,7,27,4,3,1,1,2,1,1,1,500,0,0,0,1,0,1,0,0,0,0,0,0,0,510,1,221,10751,2
4,1,1,1,3,1,1,11,27,6,3,7,1,2,4,2,1,9999999,0,0,0,1,0,0,0,0,0,0,0,0,0,85,1,221,10752,2
5,1,1,1,4,1,1,99,27,4,9,2,2,1,4,2,1,5000,0,0,0,1,1,0,0,0,1,0,0,0,0,85,1,221,10752,2
5,1,1,1,3,2,1,7,27,4,4,2,1,2,4,2,1,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,221,10754,2
5,1,1,1,7,2,1,1,27,4,1,6,1,2,4,2,1,9000,0,0,0,0,1,0,0,0,0,0,0,0,0,152,1,221,10754,2
2,1,1,1,2,1,1,3,27,4,2,5,2,2,4,1,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,222,10755,3
2,1,1,1,7,1,1,2,9,999,3,4,1,2,5,1,1,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1,222,10755,3
2,1,1,1,8,1,1,7,27,4,2,4,1,2,4,2,5,5754,258,0,1,0,0,0,0,0,0,0,0,0,0,150,1,222,10755,3
1,1,1,1,5,4,1,1,27,4,2,5,1,2,6,1,3,3000,0,0,0,0,1,0,0,0,0,0,0,0,0,380,1,221,10756,2
2,1,1,1,11,1,1,10,27,13,2,1,1,2,4,2,1,0,500,0,0,0,1,0,0,0,0,0,0,0,0,190,1,221,10756,2
4,1,1,2,3,2,1,4,27,13,3,2,1,2,7,2,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,221,10756,2
4,1,1,2,11,2,1,4,27,13,1,8,1,1,4,2,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,285,1,221,10756,2
4,1,2,2,3,2,1,10,27,13,3,2,1,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,221,10756,2
4,1,2,2,11,2,1,11,27,13,1,5,1,2,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,285,1,221,10756,2
2,1,1,1,5,1,1,6,27,4,3,1,1,2,5,2,1,20000,0,0,1,0,0,0,0,0,0,0,0,0,0,77,1,223,10759,4
5,1,1,1,10,2,1,10,27,4,4,1,1,2,5,1,1,10000,0,0,1,1,0,0,0,0,0,0,0,0,0,308,1,223,10759,4
4,1,1,1,2,1,1,6,27,4,3,1,2,2,4,2,1,2800,0,0,0,0,1,0,0,0,0,0,0,0,0,75,1,222,10762,3
2,1,1,1,1,3,1,12,27,4,4,1,2,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,222,10763,3
2,1,1,1,4,3,1,10,27,4,4,2,2,2,4,2,1,1000,0,1,0,1,1,0,1,0,0,0,0,0,0,91,1,222,10763,3
5,1,1,1,2,2,1,2,27,4,3,1,2,2,4,2,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,222,10763,3
5,1,1,1,3,2,1,5,27,4,2,1,1,2,4,2,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,222,10763,3
5,1,1,1,8,2,1,1,27,4,2,2,1,2,4,2,1,300,0,1,1,1,1,0,1,1,1,1,0,0,0,182,1,222,10763,3
4,1,1,1,5,2,1,7,27,4,1,1,1,2,4,2,1,500,0,0,1,0,0,0,0,0,0,0,0,0,0,168,1,222,10764,3
2,1,1,1,5,1,1,12,27,4,3,1,1,2,7,2,1,3000,0,0,0,0,1,0,0,0,0,0,0,0,0,76,1,221,10765,2
5,1,1,1,3,2,1,2,27,4,4,1,1,2,3,2,1,200,0,0,0,1,0,0,0,0,0,0,0,0,0,76,1,221,10765,2
3,1,1,1,5,1,1,10,27,4,4,6,1,2,4,2,1,500,300,0,0,0,0,0,0,1,0,0,0,0,0,304,1,222,10768,3
2,1,1,1,5,3,1,4,27,4,3,5,1,2,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,240,1,222,10770,3
4,1,1,1,3,1,1,11,27,4,1,1,1,1,4,2,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1,222,10770,3
4,1,1,1,10,1,1,11,27,4,1,1,1,1,4,2,1,6000,0,0,1,1,0,0,0,0,0,0,0,0,0,160,1,222,10770,3
5,1,1,2,5,2,1,9,27,4,3,1,1,2,4,2,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,222,10770,3
5,1,2,2,5,2,1,9,27,4,3,1,1,2,4,2,1,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,160,1,222,10770,3
2,1,1,1,5,2,1,10,27,4,3,9,1,2,4,2,1,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,134,1,223,10771,4
4,1,1,1,2,1,1,5,27,4,2,1,2,2,6,2,1,3000,0,0,0,0,1,0,0,0,0,0,0,0,0,67,1,223,10771,4
1,1,1,1,1,2,1,5,27,4,4,1,2,1,4,2,1,130000,0,0,0,0,1,0,0,0,0,0,0,0,0,82,1,221,10775,2
4,1,1,2,9,1,1,12,27,4,3,2,2,1,4,2,3,0,500,0,0,0,0,0,0,0,0,0,0,0,0,82,1,221,10775,2
4,1,2,2,9,1,1,5,27,4,3,3,1,2,3,2,1,1500,0,0,0,0,1,0,0,0,0,0,0,0,0,82,1,221,10775,2
5,1,1,2,4,1,1,4,27,4,3,2,1,2,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,221,10775,2
5,1,2,2,4,1,1,8,27,4,3,2,2,2,7,2,9,5754,258,0,0,1,0,0,0,0,0,0,0,0,0,82,1,221,10775,2
3,1,1,1,5,4,1,6,27,4,2,5,1,2,3,2,5,5754,258,0,0,0,0,0,0,0,0,1,0,0,0,372,1,221,10777,2
4,1,1,1,5,2,1,2,27,4,1,1,1,2,4,2,3,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,186,1,221,10777,2
4,1,1,1,8,2,1,4,27,4,1,2,1,2,4,2,1,6800,0,0,0,0,0,0,0,0,0,0,0,0,0,186,1,221,10777,2
4,1,1,2,10,2,1,7,27,4,3,1,1,1,4,2,5,5754,258,0,0,0,0,0,0,0,0,0,0,0,0,186,1,221,10777,2
4,1,1,3,2,2,1,5,27,4,4,2,2,2,3,2,1,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,221,10777,2
4,1,2,2,10,2,1,6,27,4,1,3,1,1,4,2,3,700,300,0,0,0,1,0,0,0,0,0,0,0,0,186,1,221,10777,2
4,1,2,3,2,2,1,8,27,4,3,5,2,2,3,2,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,221,10777,2
4,1,3,3,2,2,1,12,27,4,3,5,2,2,3,2,1,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,221,10777,2
4,1,1,2,9,3,1,5,27,4,1,3,1,2,1,2,5,5754,258,0,0,0,0,0,0,0,0,0,0,0,0,256,1,222,10778,3
4,1,2,2,9,3,1,9,27,4,1,3,1,2,1,2,5,5754,258,0,0,0,1,0,0,0,0,1,0,0,0,256,1,222,10778,3
3,1,1,1,2,3,1,12,27,4,4,2,2,2,4,2,1,4500,0,0,1,0,0,0,0,0,0,0,0,0,0,52,1,222,10780,3
5,1,1,1,5,1,1,2,27,4,3,1,1,1,4,2,1,3000,0,0,0,0,0,0,0,0,0,1,0,0,0,52,1,222,10780,3
2,1,1,2,5,4,1,2,27,4,3,1,1,2,3,2,5,5754,258,0,0,0,0,0,0,0,0,0,0,0,0,384,1,222,10781,3
2,1,2,2,5,4,1,2,27,4,3,1,1,2,4,2,1,2400,0,0,0,0,1,1,0,0,0,0,0,0,0,384,1,222,10781,3
4,1,1,2,5,2,1,1,27,4,3,1,1,2,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,1,222,10781,3
4,1,2,2,5,2,1,6,27,4,1,1,1,2,6,2,1,6000,0,0,0,0,0,0,0,0,0,1,0,0,0,288,1,222,10781,3
5,1,1,2,8,1,1,99,27,4,2,3,1,1,4,2,3,300,1200,0,0,0,0,0,0,0,0,0,0,0,0,288,1,222,10781,3
5,1,2,2,8,1,1,99,27,4,2,2,1,1,4,2,1,48000,4000,0,0,1,1,0,0,0,0,0,0,0,0,288,1,222,10781,3
5,1,1,1,9,1,1,12,27,4,1,4,1,1,4,2,5,5754,258,0,1,0,1,0,0,0,0,1,0,0,0,53,1,221,10783,2
3,1,1,1,2,1,1,7,27,4,4,1,2,1,4,2,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,222,10785,3
3,1,1,1,7,1,1,9,27,4,2,4,1,2,9,1,1,9000,0,0,1,0,0,0,0,0,0,0,0,0,0,142,1,222,10785,3
1,1,1,1,8,2,1,1,27,4,3,4,1,1,4,2,1,50000,0,0,0,0,0,0,1,0,0,0,0,0,0,240,1,223,10787,4
3,1,1,1,7,1,1,12,27,4,9,5,1,2,5,2,1,10000,0,0,0,1,0,0,0,0,0,0,0,0,0,168,1,223,10788,4
3,1,1,1,3,4,1,6,27,4,2,1,1,2,4,2,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,223,10790,4
3,1,1,1,5,4,1,10,27,4,1,1,1,2,4,2,1,4000,0,0,0,1,0,0,0,0,0,0,0,0,0,156,1,223,10790,4
5,1,1,1,8,1,1,8,27,4,2,4,1,2,3,1,1,350,0,0,1,0,0,0,0,0,0,0,0,0,0,78,1,223,10790,4
1,1,1,1,2,2,1,6,27,4,3,1,2,2,4,2,1,150,0,0,0,1,0,0,0,0,0,0,0,0,0,49,1,223,10791,4
2,1,1,1,2,1,1,7,27,4,3,1,2,2,4,2,1,500,0,1,0,0,0,0,0,0,0,0,0,0,0,49,1,223,10791,4
3,1,1,1,1,2,1,11,27,4,4,1,2,1,4,2,1,10000,0,1,0,0,0,0,0,0,0,0,0,0,0,49,1,223,10791,4
4,1,1,1,7,1,1,4,27,4,3,1,1,2,9,2,5,5754,258,0,0,0,0,0,0,0,0,1,0,0,0,49,1,223,10791,4
5,1,1,1,2,4,1,12,27,4,3,1,2,2,4,2,1,16000,0,0,0,0,1,0,0,0,0,0,0,0,0,49,1,223,10791,4
3,1,1,1,13,1,1,11,27,4,2,3,1,2,5,2,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,47,1,221,10792,2
3,1,1,1,2,2,1,9,27,4,2,1,2,2,4,2,1,3000,0,0,0,1,0,0,0,0,0,0,0,0,0,75,1,222,10793,3
4,1,1,1,5,3,1,11,27,4,2,1,1,2,4,2,1,3000,0,0,1,1,1,0,0,0,0,0,0,0,0,300,1,222,10793,3
4,1,1,1,9,2,1,10,27,4,2,2,1,2,5,2,3,0,500,1,0,0,0,0,1,0,0,1,0,0,0,148,1,221,10794,2
2,1,1,1,3,1,1,10,27,4,1,1,1,2,5,1,4,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,215,1,222,10795,3
2,1,1,1,11,1,1,1,27,7,3,5,1,1,4,2,4,8000,2500,0,1,0,1,0,0,1,1,0,0,0,0,430,1,222,10795,3
4,1,1,1,11,1,1,12,27,4,1,1,1,2,8,2,5,5754,258,0,1,0,1,0,0,0,0,0,0,0,0,645,1,222,10795,3
4,1,1,1,5,1,1,3,27,4,1,1,1,2,6,1,1,5000,0,0,0,1,1,0,0,0,0,0,0,0,0,78,1,223,10796,4
4,1,1,1,2,2,1,2,27,4,4,1,2,2,4,2,1,6000,0,0,0,0,1,0,0,0,0,0,0,0,0,66,1,222,10797,3
5,1,1,3,2,1,1,1,27,4,4,1,2,2,4,2,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,222,10797,3
5,1,2,3,2,1,1,2,27,4,4,1,2,2,4,2,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,222,10797,3
5,1,3,3,2,1,1,8,27,4,4,1,2,1,4,2,1,500,0,0,0,1,0,0,0,0,0,0,0,0,0,66,1,222,10797,3
3,1,1,1,5,3,1,7,27,4,2,1,1,2,6,2,1,600,0,0,0,0,1,0,0,0,1,0,0,0,0,231,1,222,10800,3
4,1,1,1,8,2,1,7,27,4,2,2,1,2,4,2,1,600,0,1,1,0,1,0,0,0,0,0,0,0,0,154,1,222,10800,3
5,1,1,1,8,2,1,5,27,4,1,2,1,2,5,2,1,1000,0,1,0,0,1,0,0,0,0,0,0,0,0,154,1,222,10800,3
1,1,1,1,4,1,1,10,27,4,4,2,1,2,4,2,1,1000,0,1,0,0,1,0,0,0,0,0,0,0,0,97,1,221,10803,2
