VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,AREAM_OCU,RESUL_H,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_20,BP1_23,BP1_30,BP1_33,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,DOMINIO,ESTRATO,EST_DIS,UPM_DIS,CLUSTERS
14,1,1,4,9,2,2,1,2,14,97,2,2,2,2,7,2,3,9,9,9,9,9,9,9,9,9,9,9,9,3,2,244,5118,0
2,1,4,5,10,2,2,1,11,14,97,1,1,1,2,9,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
13,1,1,1,4,1,2,1,12,14,97,2,2,2,2,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,236,5073,0
8,1,1,1,4,1,2,1,2,14,97,3,2,1,2,6,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,240,5104,0
5,1,1,1,1,3,2,1,4,14,97,1,3,2,1,99,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4977,0
4,1,1,1,4,1,2,1,6,14,97,2,2,1,2,9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,231,5070,0
16,1,2,2,3,2,2,1,7,14,97,4,2,9,2,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,3,237,5071,0
5,1,2,2,4,2,2,1,2,14,97,2,2,2,2,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,231,5069,0
18,1,2,3,7,2,2,1,12,14,97,1,4,9,2,9,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,3,44,1009,0
15,1,1,1,10,2,2,1,11,14,97,4,2,1,2,1,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
2,1,3,5,10,2,2,1,12,14,97,3,1,1,2,9,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
4,1,3,4,4,1,2,1,12,14,97,2,2,2,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
14,1,1,1,5,2,2,1,12,14,97,2,6,1,2,8,2,1,0,0,0,1,0,0,0,1,1,0,0,0,2,3,237,5071,0
6,1,1,1,8,2,2,1,6,14,97,2,1,9,2,1,2,1,1,1,1,1,0,1,1,1,1,0,0,0,3,2,244,5118,0
15,1,1,5,3,1,2,1,9,14,97,4,1,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,240,5104,0
15,1,2,5,3,1,2,1,10,14,97,4,1,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,240,5104,0
3,1,2,3,5,1,2,1,2,14,97,3,6,1,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5102,0
13,1,1,1,8,1,2,1,3,14,97,1,2,9,2,7,2,1,0,0,1,1,0,0,0,1,1,0,0,0,2,2,236,5073,0
16,1,1,2,3,2,2,1,12,14,97,3,2,9,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,237,5071,0
14,1,1,4,3,2,2,1,12,14,97,2,2,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,236,5073,0
4,1,1,1,2,2,2,1,12,14,97,3,4,1,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,233,5101,0
15,1,2,5,11,2,2,1,11,14,97,3,2,1,2,1,1,2,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
3,1,2,2,4,1,2,1,1,14,97,9,2,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5102,0
5,1,1,1,5,1,2,1,3,14,97,2,1,1,2,1,2,1,1,0,0,1,0,0,0,1,1,0,0,0,2,3,237,5072,0
2,1,1,1,5,2,2,1,6,14,97,2,1,1,2,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
14,1,3,4,3,2,2,1,4,14,97,4,2,9,2,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,236,5073,0
4,1,4,4,4,1,2,1,12,14,97,3,2,2,2,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,3,241,5103,0
6,1,2,4,3,1,2,1,7,14,97,2,2,9,2,6,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
3,1,1,1,2,1,2,1,4,14,97,2,1,2,2,7,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,237,5071,0
4,1,1,1,3,2,2,1,2,14,97,2,1,9,2,3,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,4,233,5101,0
15,1,5,5,11,2,2,1,4,14,97,3,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,0,0,0,2,3,241,5103,0
2,1,1,1,3,1,2,1,5,14,97,3,2,9,2,9,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,240,5104,0
5,1,2,3,9,1,2,1,11,14,97,2,8,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4881,0
4,1,2,4,4,1,2,1,12,14,97,1,2,2,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
2,1,2,5,10,2,2,1,12,14,97,1,1,1,2,9,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
4,1,1,1,9,3,2,1,10,14,97,1,2,1,2,4,2,5,1,0,0,0,0,1,0,0,0,0,0,0,2,3,239,5068,0
17,1,1,1,5,1,2,1,10,14,97,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,2,244,5118,0
9,1,1,1,5,1,2,1,3,14,97,2,1,1,2,6,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,240,5104,0
1,1,1,1,4,2,2,1,8,14,97,4,2,2,2,9,2,1,0,0,0,1,0,0,0,1,1,0,0,0,2,3,237,5072,0
2,1,1,1,5,1,2,1,12,14,97,1,1,1,2,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,237,5071,0
18,1,1,1,5,1,2,1,10,14,97,1,1,1,2,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,237,5071,0
15,1,4,5,11,2,2,1,9,14,97,3,2,1,2,1,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
1,1,1,1,3,1,2,1,10,14,97,4,2,9,2,4,2,5,0,0,0,0,0,0,0,1,1,0,0,0,1,2,231,5070,0
15,1,1,1,9,1,2,1,5,14,97,1,2,2,2,4,2,3,0,0,0,0,0,0,0,0,0,1,0,0,3,2,244,5118,0
1,2,1,1,4,1,2,1,11,14,97,1,2,1,2,7,2,5,0,0,0,0,0,0,0,0,1,0,0,0,1,2,231,5070,0
20,1,1,1,9,1,2,1,2,14,97,2,1,1,2,6,2,3,1,0,0,1,0,0,0,1,0,0,0,0,2,3,237,5071,0
3,1,3,3,5,1,2,1,1,14,97,3,6,1,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5102,0
9,1,1,1,7,1,2,1,11,14,97,2,4,9,2,7,2,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2,240,5104,0
5,1,1,1,2,2,2,1,5,14,97,4,2,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,239,5068,0
3,1,1,3,5,1,2,1,4,14,97,3,5,1,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5102,0
3,1,1,2,4,1,2,1,3,14,97,9,2,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5102,0
7,1,1,1,9,2,2,1,7,14,97,2,2,1,2,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,3,239,5068,0
18,1,3,3,7,2,2,1,12,14,97,1,4,9,2,9,2,5,0,1,0,0,0,0,0,0,0,0,0,0,2,3,44,1009,0
19,1,1,1,3,2,2,1,9,14,97,3,2,9,2,3,2,4,0,0,0,0,0,0,0,0,1,0,0,0,2,3,239,5068,0
15,1,1,1,5,2,2,1,9,14,97,2,1,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
6,1,1,4,3,1,2,1,10,14,97,3,2,9,2,6,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
6,1,1,1,4,1,2,1,6,14,97,2,2,1,1,99,1,3,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
19,1,1,1,9,1,2,1,4,14,97,1,8,1,2,4,1,3,0,0,0,1,0,1,0,0,0,0,0,0,2,3,237,5071,0
6,1,3,4,3,1,2,1,6,14,97,1,2,9,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
4,1,1,1,10,2,2,1,12,14,97,2,2,1,1,99,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,4,233,5101,0
15,1,3,5,11,2,2,1,10,14,97,3,2,1,2,1,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
4,1,1,1,11,2,2,1,4,14,97,2,1,1,1,99,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,228,4913,0
10,1,1,1,4,2,2,1,12,14,97,4,2,2,2,9,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
4,1,1,1,10,2,2,1,4,14,97,3,1,1,1,99,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4913,0
15,1,1,1,4,2,2,1,12,14,97,3,2,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
3,1,1,1,9,1,2,1,11,14,97,2,3,1,2,6,2,3,0,0,0,1,0,0,0,0,1,0,0,0,2,3,237,5072,0
15,1,1,1,2,2,2,1,8,14,97,2,1,2,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,241,5103,0
5,1,1,1,10,3,2,1,11,14,98,3,2,1,2,9,2,3,0,0,0,1,0,1,1,0,0,0,0,0,1,2,228,4891,0
4,1,1,1,3,1,2,1,6,14,98,3,2,9,2,5,2,5,0,0,0,0,0,0,0,0,1,0,0,0,1,2,228,4872,0
4,1,1,2,3,1,2,1,7,14,98,2,1,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4895,0
5,1,2,2,3,1,2,1,4,14,98,4,2,9,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4882,0
11,1,1,1,6,2,2,1,10,14,98,2,6,1,2,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,2,3,237,5074,0
4,1,1,1,9,1,2,1,11,14,98,2,2,1,2,6,2,3,1,0,0,0,0,0,0,1,1,0,0,0,1,3,229,4861,0
1,1,5,5,9,4,2,1,12,14,98,1,2,1,2,4,2,3,1,1,1,1,1,1,1,1,1,0,0,0,1,2,228,4871,0
5,1,1,2,3,1,2,1,2,14,98,4,2,9,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4882,0
5,1,1,1,10,3,2,1,10,14,98,2,1,1,2,4,2,3,1,1,1,1,1,1,1,1,1,0,0,0,1,3,229,4893,0
4,1,1,1,4,1,2,1,12,14,98,1,2,2,2,8,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4861,0
4,1,1,1,2,1,2,1,10,14,98,3,1,2,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4874,0
4,1,1,1,9,1,2,1,1,14,98,1,2,1,2,6,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,230,4907,0
2,1,1,1,2,1,2,1,11,14,98,4,1,2,2,8,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,228,4873,0
5,1,3,3,2,3,2,1,1,14,98,2,1,2,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,230,4942,0
2,1,1,1,2,1,2,1,1,14,98,4,1,2,2,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,229,4860,0
5,1,1,1,3,1,2,1,8,14,98,4,1,9,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,230,4907,0
3,1,1,1,10,1,2,1,9,14,98,1,1,1,2,3,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,2,228,4909,0
2,1,1,1,5,3,2,1,2,14,98,2,5,1,1,99,2,1,1,1,1,1,0,0,0,1,0,0,0,0,1,3,229,4944,0
5,1,2,2,3,3,2,1,2,14,98,4,2,9,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4893,0
5,1,1,2,3,3,2,1,2,14,98,4,2,9,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4893,0
1,1,1,1,3,3,2,1,3,14,98,9,2,9,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4867,0
5,1,1,1,9,1,2,1,6,14,98,1,1,1,2,3,2,5,1,1,0,1,0,0,0,0,0,0,0,0,1,4,230,4907,0
1,1,1,1,3,2,2,1,7,14,98,4,1,9,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,229,4892,0
1,1,2,3,3,1,2,1,2,14,98,1,2,9,2,9,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4866,0
4,1,1,1,8,1,2,1,6,14,98,1,3,9,2,7,2,1,1,1,1,1,0,1,1,0,1,0,0,0,1,4,230,4894,0
20,1,1,1,4,1,2,1,12,14,98,2,2,2,1,99,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3,2,244,5128,0
1,1,1,1,9,4,2,1,9,14,98,2,2,1,2,3,2,5,1,0,0,1,0,0,0,0,0,0,0,0,1,2,228,4864,0
1,1,1,1,6,2,2,1,2,14,98,2,3,1,2,4,1,3,1,1,1,1,1,1,1,1,1,0,0,0,1,2,228,4838,0
1,1,3,5,9,4,2,1,10,14,98,1,2,1,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4871,0
1,1,4,5,9,4,2,1,11,14,98,1,2,1,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4871,0
2,1,1,1,9,2,2,1,12,14,98,1,2,2,2,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,35,941,0
8,1,1,1,10,1,2,1,12,14,98,3,2,1,2,5,2,3,9,9,9,9,9,9,9,9,9,9,9,9,3,2,244,5128,0
4,1,1,1,1,2,2,1,9,14,98,4,1,2,2,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4893,0
2,1,1,1,3,6,2,1,10,14,98,4,2,9,2,9,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,228,4867,0
4,1,1,1,3,3,2,1,6,14,98,4,2,9,2,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,3,2,244,5128,0
5,1,1,3,2,3,2,1,11,14,98,3,1,2,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,230,4942,0
5,1,1,1,2,2,2,1,9,14,98,4,2,2,2,7,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1,3,229,4900,0
1,1,1,1,3,1,2,1,9,14,98,4,2,9,2,4,2,5,0,0,0,1,0,0,0,1,0,0,0,0,1,2,228,4872,0
20,1,1,1,2,1,2,1,3,14,98,1,3,2,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,237,5074,0
2,1,1,1,3,4,2,1,6,14,98,9,2,9,2,7,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,2,228,4884,0
5,1,1,1,2,1,2,1,7,14,98,4,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4882,0
5,1,1,1,2,3,2,1,6,14,98,3,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4893,0
5,1,1,1,5,9,2,1,2,14,98,3,1,1,2,4,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4873,0
5,1,1,1,1,9,2,1,4,14,98,4,1,2,1,99,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4873,0
5,1,1,1,10,9,2,1,6,14,98,1,2,1,2,3,2,5,1,0,0,0,0,0,0,0,1,0,0,0,1,2,228,4873,0
2,1,2,2,5,1,2,1,6,14,98,3,1,1,2,4,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1,3,229,4945,0
1,1,1,3,3,1,2,1,1,14,98,2,2,9,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4866,0
3,1,1,1,3,1,2,1,9,14,98,1,1,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4909,0
4,1,1,1,5,1,2,1,5,14,98,1,1,1,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4861,0
4,1,1,1,2,2,2,1,99,14,98,4,1,2,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,228,4909,0
5,1,1,1,9,1,2,1,2,14,98,3,2,1,2,3,2,5,1,1,1,1,0,1,1,1,1,0,0,0,1,4,230,4894,0
4,1,2,3,4,1,2,1,10,14,98,1,2,2,2,7,2,4,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4864,0
9,1,1,1,2,2,2,1,12,14,98,3,1,2,1,99,2,1,0,0,0,1,0,1,0,1,0,0,0,0,2,3,237,5074,0
4,1,3,3,4,1,2,1,9,14,98,1,2,2,2,7,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1,2,228,4864,0
1,1,1,1,9,2,2,1,1,14,98,1,2,1,2,4,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,2,228,4909,0
2,1,1,1,11,4,2,1,2,14,98,2,3,1,2,9,2,2,1,1,1,1,1,1,1,1,1,0,0,0,1,2,228,4883,0
2,1,1,1,4,1,2,1,12,14,98,4,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,228,4870,0
2,1,1,2,5,1,2,1,12,14,98,1,1,1,2,7,2,2,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4945,0
4,1,1,1,8,1,2,1,11,14,98,1,2,9,2,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,228,4867,0
1,1,2,2,5,2,2,1,2,14,98,2,1,1,2,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,229,4955,0
1,1,1,1,2,1,2,1,5,14,98,3,1,2,2,8,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4873,0
3,1,1,1,6,1,2,1,3,14,98,1,1,1,2,7,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,3,229,4901,0
4,1,1,1,10,2,2,1,5,14,98,2,1,1,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,228,4966,0
1,1,1,1,3,1,2,1,12,14,98,4,2,9,2,8,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,228,4873,0
3,1,1,2,3,1,2,1,6,14,98,4,2,9,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4925,0
1,1,1,5,9,4,2,1,8,14,98,1,2,1,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4871,0
5,1,1,1,2,2,2,1,2,14,98,1,1,2,2,5,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4870,0
4,1,1,3,4,1,2,1,11,14,98,1,2,2,2,7,2,4,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4864,0
1,1,1,1,1,2,2,1,1,14,98,1,1,1,1,99,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,2,228,4863,0
3,1,1,1,8,2,2,1,2,14,98,1,2,9,2,9,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,229,4860,0
2,1,1,1,8,1,2,1,9,14,98,1,2,9,2,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,229,4901,0
5,1,1,4,6,9,2,1,12,14,98,1,6,1,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4873,0
5,1,4,4,6,9,2,1,1,14,98,1,6,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4873,0
4,1,1,2,2,1,2,1,11,14,98,4,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4895,0
5,1,1,1,3,2,2,1,6,14,98,4,2,9,2,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,229,4896,0
1,1,3,3,3,1,2,1,2,14,98,3,2,9,2,7,2,5,1,1,1,1,0,1,1,1,1,0,0,0,1,2,228,4866,0
4,1,1,1,3,2,2,1,8,14,98,9,2,9,2,3,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,3,229,4885,0
2,1,1,1,1,2,2,1,6,14,98,3,1,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4933,0
3,1,2,2,2,1,2,1,2,14,98,1,2,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4925,0
3,1,1,2,2,1,2,1,11,14,98,3,2,2,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4925,0
4,1,1,3,2,1,2,1,5,14,98,2,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,230,4899,0
9,1,1,2,9,1,2,1,5,14,98,1,2,1,2,7,2,5,9,9,9,9,9,9,9,9,9,9,9,9,3,2,244,5128,0
1,1,2,5,9,4,2,1,9,14,98,1,2,1,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4871,0
2,1,1,1,3,1,2,1,5,14,98,4,2,9,2,1,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4870,0
4,2,1,1,5,2,2,1,1,14,98,3,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,228,4966,0
4,1,1,1,5,1,2,1,12,14,98,4,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,0,0,0,1,2,228,4868,0
5,1,2,4,6,9,2,1,9,14,98,1,6,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4873,0
4,1,1,1,9,2,2,1,12,14,98,2,2,1,2,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,3,229,4901,0
4,1,2,2,3,1,2,1,11,14,98,2,2,9,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4895,0
4,1,1,1,2,1,2,1,3,14,98,1,1,2,2,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,3,229,4791,0
1,1,1,1,9,1,2,1,12,14,98,4,2,1,2,9,2,3,1,1,1,1,0,1,1,1,1,0,0,0,1,2,228,4869,0
2,1,2,2,1,1,2,1,1,14,98,1,5,1,1,99,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4939,0
3,1,2,2,3,1,2,1,10,14,98,4,2,9,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4925,0
1,1,1,1,2,4,2,1,10,14,98,4,1,2,2,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,228,4934,0
4,1,2,2,3,3,2,1,8,14,98,4,2,9,2,8,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,228,4870,0
8,1,1,1,11,1,2,1,10,14,98,3,8,1,2,1,2,2,1,0,1,1,0,1,1,1,1,0,0,0,3,2,244,5128,0
2,1,1,1,5,4,2,1,5,14,98,2,1,1,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4883,0
4,1,1,1,2,1,2,1,8,14,98,4,1,2,2,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,231,5076,0
5,1,3,3,3,2,2,1,12,14,98,3,1,9,2,6,2,5,0,0,0,0,0,0,0,0,1,0,0,0,1,2,231,5076,0
5,1,1,3,3,2,2,1,7,14,98,3,1,9,2,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,231,5076,0
2,1,1,2,1,1,2,1,11,14,98,2,5,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4887,0
5,1,1,1,2,9,2,1,6,14,98,4,1,2,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4873,0
1,1,1,1,1,4,2,1,6,14,98,4,1,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4934,0
4,1,1,1,3,1,2,1,3,14,98,2,2,9,2,3,2,5,0,0,0,0,0,0,0,0,1,0,0,0,1,2,228,4878,0
4,1,1,1,4,3,2,1,1,14,98,3,2,2,1,99,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3,229,4887,0
1,1,1,2,3,1,2,1,4,14,98,2,1,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4887,0
3,1,3,3,3,1,2,1,11,14,98,4,2,9,2,8,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,228,4870,0
18,1,1,1,10,1,2,1,12,14,98,3,2,1,2,1,2,3,0,0,0,1,0,1,1,1,1,1,0,0,2,3,241,5103,0
3,1,1,1,2,1,2,1,5,14,98,1,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,233,5080,0
2,1,1,1,9,4,2,1,10,14,98,2,1,2,2,6,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4883,0
1,1,1,1,3,7,2,1,3,14,98,3,2,9,2,6,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,228,4889,0
5,1,1,1,4,1,2,1,9,14,98,4,2,1,2,9,1,5,0,0,0,0,0,0,0,0,1,0,0,0,1,3,229,4860,0
1,1,1,2,2,2,2,1,12,14,98,4,1,1,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4885,0
5,1,3,4,6,9,2,1,2,14,98,1,6,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,228,4873,0
3,1,1,1,13,2,2,1,3,14,98,1,1,1,2,9,2,3,1,0,1,1,0,1,1,1,1,0,0,0,1,4,230,4886,0
5,1,2,2,3,2,2,1,9,14,98,3,2,9,2,5,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,228,4870,0
4,1,1,1,3,1,2,1,2,14,98,3,2,9,2,7,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,229,4874,0
2,1,2,2,5,1,2,1,6,14,98,3,1,1,2,6,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1,3,229,4939,0
3,1,1,1,4,1,2,1,11,14,98,2,2,1,2,6,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1,3,229,4925,0
4,1,3,3,2,1,2,1,5,14,98,2,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,230,4899,0
1,1,3,3,13,2,2,1,5,14,98,1,1,1,2,9,2,3,1,1,1,1,1,1,1,1,1,0,0,0,1,3,229,4828,0
4,1,1,1,3,4,2,1,1,14,98,4,2,9,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4897,0
4,1,3,3,2,4,2,1,10,14,98,4,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,229,4897,0
9,1,2,2,9,1,2,1,5,14,98,2,3,1,2,7,2,5,0,0,0,0,0,0,0,0,0,0,1,0,3,2,244,5128,0
5,1,1,1,8,2,2,1,2,14,98,3,2,9,2,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,228,4876,0
5,1,1,1,9,1,2,1,6,14,98,1,2,1,2,4,2,5,1,1,1,1,1,1,1,1,1,0,0,0,1,2,228,4867,0
