VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,RESUL_H,SEXO,EDAD,AREAM_OCU,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_20,BP1_23,BP1_30,BP1_33,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,DOMINIO,ESTRATO,EST_DIS,UPM_DIS
6,1,1,1,4,1,1,1,51,99,8,11,32,1,2,1,2,6,2,4,1,0,0,1,0,0,0,1,0,0,0,0,2,3,189,5344
6,1,1,1,8,1,1,1,51,99,4,11,32,1,3,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,189,5344
12,1,1,2,4,3,1,2,18,99,5,11,32,2,2,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,189,5344
6,1,1,1,2,1,1,1,51,99,7,11,32,4,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,189,5344
12,1,1,1,2,3,1,2,18,99,11,11,32,2,1,2,1,99,2,9,9,9,9,9,9,9,9,9,9,9,9,9,2,3,189,5344
12,1,2,2,4,3,1,2,18,99,9,11,32,2,2,2,2,4,2,1,1,1,1,0,0,0,0,1,1,0,0,0,2,3,189,5344
15,1,1,1,1,3,1,1,26,99,5,11,32,3,1,2,1,99,2,1,1,1,1,1,0,0,1,1,1,0,0,0,2,3,189,5344
15,1,2,2,2,3,1,1,26,99,12,11,32,1,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,189,5344
15,1,1,2,2,3,1,1,26,99,2,11,32,3,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,189,5344
5,1,1,1,4,2,1,2,19,99,12,11,32,4,2,1,2,7,2,1,0,0,0,1,0,0,0,1,0,0,0,0,2,3,189,5344
1,1,1,1,4,1,1,2,80,99,10,11,32,1,2,2,2,8,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,3,189,5344
6,1,1,1,2,1,1,1,31,99,6,11,32,3,1,2,2,3,2,3,1,1,1,1,0,1,1,1,1,0,0,0,3,2,392,9326
5,1,2,2,9,2,1,2,35,99,2,11,33,2,1,1,2,7,2,3,1,1,1,1,0,1,1,1,1,0,0,0,2,2,188,5345
20,1,1,1,2,1,1,1,34,99,11,11,33,1,2,2,2,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,2,2,188,5345
14,1,1,1,13,3,1,2,28,99,11,11,33,1,1,1,2,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,3,1,192,5403
5,1,1,1,2,2,1,2,35,99,7,11,33,2,1,2,2,4,1,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,188,5345
5,1,1,2,9,2,1,2,35,99,4,11,33,2,2,1,2,7,1,3,9,9,9,9,9,9,9,9,9,9,9,9,2,2,188,5345
2,1,1,1,3,1,1,1,38,99,5,11,33,4,2,9,2,4,2,5,1,1,1,1,0,0,0,1,1,0,0,0,2,2,188,5345
7,1,1,1,9,2,1,2,53,99,1,11,33,1,2,1,2,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,2,2,188,5345
7,1,1,1,4,2,1,2,53,99,3,11,33,4,2,1,2,7,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,2,188,5345
13,1,1,1,9,2,1,2,42,99,10,11,33,2,2,1,2,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,192,5402
3,1,1,1,5,2,1,2,27,99,11,11,33,3,1,1,2,6,2,1,1,0,0,0,0,0,0,0,1,0,0,0,3,1,192,5403
1,1,2,2,2,1,1,1,54,99,3,11,33,4,1,2,2,3,2,1,1,1,1,1,1,0,0,0,1,0,0,0,2,2,188,5345
3,1,1,1,8,3,1,1,26,99,11,11,33,2,2,9,2,4,2,1,1,1,1,1,0,1,1,0,0,0,0,0,2,2,188,5345
19,1,1,1,2,4,1,1,29,99,8,11,33,3,1,2,2,4,2,1,0,0,0,1,0,0,1,1,1,0,0,0,2,2,188,5345
6,1,1,1,4,1,1,2,76,99,7,11,33,1,2,2,2,8,2,5,0,0,0,0,0,0,0,1,1,0,0,0,2,2,188,5345
14,1,1,1,3,2,1,2,64,99,11,11,33,4,1,9,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,188,5345
11,1,1,1,2,2,1,2,35,99,1,11,33,1,1,2,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,190,5365
11,1,1,1,3,2,1,2,35,99,11,11,33,2,2,9,2,4,2,5,1,0,0,1,0,0,0,0,1,0,0,0,2,2,190,5365
4,1,1,1,3,2,1,2,34,99,6,11,33,3,1,9,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,190,5365
13,1,1,1,4,2,1,2,42,99,1,11,33,3,2,1,2,1,1,5,0,0,1,0,0,0,1,0,1,0,0,0,3,1,192,5402
1,1,1,2,2,1,1,1,54,99,7,11,33,4,1,2,2,3,2,4,9,9,9,9,9,9,9,9,9,9,9,9,2,2,188,5345
2,1,1,1,2,1,1,1,38,99,12,11,33,2,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,188,5345
2,3,1,1,5,1,1,2,26,99,8,11,33,2,4,1,2,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,3,1,192,5402
13,1,1,1,2,1,1,1,30,99,11,11,33,2,1,2,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,190,5365
9,1,1,1,2,1,1,1,39,99,12,11,33,4,1,2,2,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,188,5345
11,1,1,1,3,1,1,1,33,99,4,11,37,3,1,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,191,5366
11,1,1,1,2,1,1,1,33,99,10,11,37,3,2,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,191,5366
11,1,1,1,8,1,1,1,33,99,11,11,37,2,4,9,2,4,2,1,1,1,1,1,0,0,1,1,1,0,0,0,2,2,191,5366
11,1,1,1,4,1,1,1,33,99,9,11,37,2,2,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,191,5366
20,1,1,1,11,1,1,1,29,99,1,11,37,1,1,1,2,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,2,2,186,5348
9,1,1,2,13,2,1,2,31,99,4,11,37,1,1,1,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,2,186,5349
9,1,2,2,13,2,1,2,31,99,7,11,37,3,1,1,2,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,2,2,186,5349
6,1,1,1,4,1,1,2,40,99,3,11,37,1,2,2,2,4,2,1,0,0,1,0,0,0,0,1,1,0,0,0,2,2,191,5366
9,1,2,2,3,1,1,2,32,99,10,11,37,3,2,9,2,3,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,186,5347
1,1,1,1,4,1,1,1,47,99,7,11,37,1,2,2,2,6,2,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,186,5348
18,1,1,3,3,1,1,2,33,99,11,11,37,1,1,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,186,5349
18,1,3,3,3,1,1,2,33,99,5,11,37,2,1,9,2,4,2,1,0,0,1,1,0,0,0,0,1,0,0,0,2,2,186,5349
18,1,2,3,3,1,1,2,33,99,9,11,37,2,1,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,186,5349
3,1,1,1,4,1,1,1,37,99,8,11,37,4,2,2,2,9,2,5,0,0,0,0,0,0,0,0,1,1,0,0,3,2,193,5405
6,1,1,1,5,1,1,1,28,99,10,11,37,2,5,1,2,3,2,3,0,1,0,1,0,0,0,0,0,0,0,0,2,2,186,5347
9,1,1,1,1,2,1,2,31,99,8,11,37,1,5,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,186,5349
16,1,1,1,4,2,1,2,43,99,12,11,37,3,2,2,2,4,2,1,0,0,1,1,0,0,0,0,1,0,0,0,2,2,186,5349
1,1,1,1,9,2,1,2,55,99,11,11,37,1,2,1,2,9,2,3,1,0,1,1,0,1,1,0,1,0,0,0,2,2,191,5366
1,1,1,1,4,2,1,2,55,99,3,11,37,2,2,2,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,191,5366
5,1,1,1,5,1,1,1,33,99,4,11,37,2,1,1,2,7,1,1,0,0,0,1,0,1,0,1,1,0,0,0,2,2,519,11892
15,1,1,1,7,2,1,2,41,99,2,11,37,2,4,9,1,99,1,3,0,0,0,1,0,0,0,1,0,0,0,0,2,2,186,5347
19,1,1,1,2,1,1,1,48,99,12,11,37,3,2,1,2,6,2,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,186,5347
3,1,1,1,9,2,1,2,30,99,12,11,37,2,2,1,2,2,1,5,1,1,1,1,0,1,1,1,1,0,0,0,2,2,191,5366
15,1,1,1,4,2,1,2,38,99,1,11,37,2,2,2,1,99,2,1,0,0,1,1,0,0,1,0,1,0,0,0,2,2,186,5349
1,1,1,1,3,1,1,1,47,99,6,11,37,3,2,9,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,186,5348
18,1,1,1,2,1,1,2,33,99,11,11,37,3,1,2,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,186,5349
5,1,1,1,4,1,1,2,58,99,2,11,37,4,2,2,2,5,2,1,0,0,0,0,0,0,0,1,1,0,0,0,3,2,193,5405
10,1,1,3,9,1,1,2,69,99,10,11,37,2,2,1,2,3,1,5,9,9,9,9,9,9,9,9,9,9,9,9,3,2,193,5405
10,1,2,3,9,1,1,2,69,99,5,11,37,1,2,1,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,3,2,193,5405
10,1,1,1,7,1,1,2,69,99,10,11,37,1,2,9,2,3,1,3,9,9,9,9,9,9,9,9,9,9,9,9,3,2,193,5405
11,1,1,1,5,3,1,1,34,99,2,11,37,1,1,1,2,4,2,1,1,0,1,1,0,0,1,1,1,0,0,0,3,2,193,5405
4,1,1,2,2,1,1,1,30,99,7,11,37,4,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,186,5348
4,1,2,2,2,1,1,1,30,99,9,11,37,4,1,2,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,186,5348
10,1,1,1,2,1,1,2,33,99,5,11,37,2,1,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,186,5348
10,1,1,1,4,1,1,2,33,99,8,11,37,2,2,2,2,5,2,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,186,5348
7,1,1,1,5,2,1,2,38,99,6,11,37,1,1,1,2,7,1,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,191,5366
7,1,1,1,10,2,1,2,38,99,12,11,37,1,1,1,2,6,2,5,1,1,1,1,0,1,0,1,1,0,0,0,2,2,191,5366
7,1,1,1,3,2,1,2,38,99,5,11,37,2,2,9,2,4,1,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,191,5366
13,1,1,1,7,1,1,2,36,99,11,11,37,2,4,9,2,4,2,1,0,0,1,1,0,0,0,0,1,0,0,0,2,2,186,5349
1,1,1,1,3,2,1,2,55,99,2,11,37,3,2,9,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,191,5366
10,1,1,1,2,1,1,1,28,99,11,11,37,2,1,2,2,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,186,5349
4,1,1,1,3,4,1,1,34,99,7,11,37,4,2,9,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,186,5347
2,1,2,2,4,5,1,2,28,99,12,11,37,4,2,2,2,9,2,1,1,1,1,1,0,1,0,0,1,0,0,0,2,2,191,5366
2,1,1,2,4,5,1,2,28,99,11,11,37,4,2,1,2,9,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,191,5366
2,1,1,1,5,1,1,1,42,99,10,11,37,3,1,1,2,4,2,5,0,0,0,0,0,0,0,0,0,0,0,1,2,2,186,5349
9,1,1,2,3,1,1,2,32,99,5,11,37,3,2,9,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,186,5347
10,1,3,3,9,1,1,2,69,99,2,11,37,1,2,1,2,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,3,2,193,5405
13,1,1,1,9,1,1,1,42,99,99,11,37,1,2,1,2,9,2,3,1,1,1,1,0,0,0,1,0,0,0,0,3,2,193,5405
12,1,1,1,4,2,1,2,48,99,1,11,37,3,2,1,2,4,1,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,186,5346
18,1,1,1,2,1,1,1,67,99,4,11,37,4,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,186,5346
18,1,1,1,3,1,1,1,67,99,5,11,37,4,1,9,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,186,5346
3,3,1,1,3,2,1,2,21,99,12,11,37,3,1,9,2,3,2,1,0,1,0,0,0,0,1,1,0,0,0,0,2,2,186,5347
7,1,1,1,9,2,1,1,56,99,5,11,37,2,2,1,2,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,2,2,186,5347
3,2,1,1,9,2,1,2,65,99,5,11,37,2,2,1,2,3,1,3,0,0,1,0,0,1,0,0,0,0,0,0,2,2,186,5347
8,1,1,1,4,1,1,1,27,99,12,11,37,4,2,1,1,99,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,186,5347
7,1,1,1,9,2,1,2,24,99,3,11,37,2,2,1,2,3,2,5,0,0,1,0,0,0,0,0,0,0,0,0,2,2,186,5349
14,1,1,1,4,1,1,1,48,99,4,11,37,4,2,2,2,4,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,186,5347
11,1,1,1,3,1,1,1,31,99,5,11,37,2,2,9,2,8,2,1,1,0,1,1,0,0,0,0,1,0,0,0,2,2,186,5348
3,1,1,2,9,1,1,1,44,99,5,11,41,3,1,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,186,5350
3,1,2,2,9,1,1,1,44,99,4,11,41,2,1,1,2,4,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,186,5350
6,1,1,2,2,1,1,2,38,99,11,11,41,3,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,186,5350
6,1,2,2,2,1,1,2,38,99,1,11,41,3,1,2,2,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,186,5350
18,1,1,1,9,2,1,2,41,99,3,11,41,1,2,1,2,3,2,5,0,0,0,0,0,0,0,1,0,0,0,0,2,2,186,5350
17,1,1,1,4,5,1,2,34,99,3,11,41,3,2,2,2,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,186,5350
4,1,1,1,8,1,1,1,29,99,12,11,42,1,4,9,2,7,2,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,192,5382
11,1,1,1,8,1,1,1,32,99,12,11,42,1,4,9,2,5,2,1,1,0,0,0,0,0,0,1,1,0,0,0,3,1,192,5382
16,1,2,3,4,1,1,2,27,99,7,11,42,3,2,1,1,99,1,3,9,9,9,9,9,9,9,9,9,9,9,9,3,1,192,5382
16,1,3,3,4,1,1,2,27,99,3,11,42,4,2,2,1,99,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,192,5382
16,1,1,3,4,1,1,2,27,99,7,11,42,2,2,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,192,5382
12,1,1,1,4,1,1,1,51,99,5,11,42,4,2,2,2,6,2,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,186,5351
2,1,1,1,11,2,1,2,47,99,12,11,42,3,1,1,1,99,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2,2,186,5351
6,1,1,1,4,2,1,2,24,99,11,11,42,3,2,2,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,186,5351
1,1,1,1,4,1,1,2,26,99,12,11,42,4,2,1,2,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,186,5351
16,1,1,1,4,2,1,2,22,99,11,11,42,4,2,1,2,6,1,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,186,5351
13,1,1,1,4,1,1,1,30,99,5,11,42,1,2,1,1,99,2,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,186,5351
12,2,1,1,2,2,1,2,67,99,7,11,42,1,1,2,2,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,193,5406
9,1,1,1,2,3,1,2,27,99,5,11,46,2,5,2,2,4,2,1,0,0,0,0,1,0,0,0,1,0,0,0,3,1,192,5407
7,1,1,1,9,2,1,2,38,99,11,11,46,2,2,1,1,99,2,3,0,0,1,0,0,0,0,0,0,0,0,0,2,2,188,5352
8,1,1,1,10,3,1,1,21,99,7,11,46,3,1,1,2,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,2,2,188,5353
15,1,1,1,6,2,1,2,30,99,1,11,46,3,1,2,1,99,2,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,188,5352
14,1,1,1,4,1,1,2,55,99,2,11,46,9,2,2,2,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,188,5352
4,1,1,1,4,2,1,2,89,13,5,12,1,4,2,1,2,99,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,195,5436
5,1,1,1,9,1,1,1,43,13,12,12,1,1,1,1,1,99,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,212,5640
4,1,1,1,9,2,1,1,55,13,6,12,1,2,2,1,2,4,2,5,0,1,0,0,0,0,0,0,1,0,0,0,1,3,196,5454
2,1,1,1,9,2,1,2,24,13,5,12,1,3,5,1,2,3,2,5,1,1,1,1,1,1,1,0,1,0,0,0,1,2,195,5522
2,1,1,1,9,1,1,2,50,13,9,12,1,2,2,1,2,4,2,3,0,0,1,1,0,0,0,0,1,0,0,0,1,3,196,5463
4,1,1,1,9,1,1,1,24,13,11,12,1,2,2,1,2,4,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,194,5432
5,1,1,1,4,2,1,2,32,13,11,12,1,2,2,2,2,6,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,195,5448
2,1,1,1,9,1,1,1,47,13,8,12,1,1,2,1,2,4,2,1,1,1,0,1,0,1,0,1,1,0,0,0,1,2,195,5456
2,1,1,1,7,1,1,1,47,13,6,12,1,2,4,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,195,5456
4,1,1,1,5,2,1,1,55,13,3,12,1,2,1,1,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,196,5454
9,1,1,1,5,3,1,1,26,13,10,12,1,3,4,1,2,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,212,5680
3,1,1,1,10,2,1,2,43,13,9,12,1,4,3,2,2,1,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,196,5476
3,1,1,1,2,2,1,2,43,13,12,12,1,2,1,2,2,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,196,5476
5,2,1,1,10,1,1,1,65,13,9,12,1,2,1,1,2,1,2,5,1,0,0,0,1,1,1,1,1,0,0,0,1,2,195,5479
1,1,1,2,7,3,1,1,32,13,2,12,1,2,2,9,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,195,5428
3,1,1,1,9,2,1,2,43,13,8,12,1,4,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,0,0,0,1,3,196,5476
2,1,1,1,4,1,1,1,29,13,2,12,1,4,2,1,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,196,5461
5,1,1,1,4,3,1,1,19,13,99,12,1,2,2,2,2,7,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,195,5469
1,1,1,2,2,2,1,2,64,13,2,12,1,1,1,2,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,1,194,5512
10,1,2,2,5,1,1,1,30,13,9,12,1,2,1,1,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,210,5617
4,1,1,1,11,2,1,1,37,13,8,12,1,3,1,1,1,99,2,3,0,0,1,1,0,0,0,0,0,0,0,0,1,2,195,5493
2,1,1,1,7,1,1,2,50,13,8,12,1,2,4,9,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,196,5463
14,1,1,1,5,3,1,2,21,13,12,12,1,2,1,1,2,5,2,1,0,0,0,1,0,0,0,1,1,0,0,0,2,2,211,5633
4,1,1,1,9,2,1,1,46,13,6,12,1,2,3,1,2,7,2,3,0,1,0,1,0,1,1,0,0,0,0,0,1,2,195,5502
14,1,1,1,5,2,1,2,37,13,10,12,1,2,1,1,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,212,5640
2,1,1,1,5,1,1,2,50,13,12,12,1,2,1,1,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,196,5463
3,1,1,1,7,2,1,2,43,13,12,12,1,2,4,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,196,5476
5,1,2,2,9,2,1,1,59,13,12,12,1,2,2,1,2,7,2,5,0,1,1,1,0,0,0,0,0,0,0,0,1,3,196,5454
5,1,1,1,4,1,1,1,46,13,6,12,1,1,2,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,196,5455
1,1,1,1,9,1,1,2,66,13,99,12,1,3,8,2,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,195,5474
2,1,1,1,9,1,1,1,61,13,6,12,1,1,2,1,2,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,194,5425
10,1,1,1,9,2,1,2,68,13,99,12,1,1,2,1,2,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,2,1,208,5614
4,1,1,2,9,1,1,1,56,13,3,12,1,1,2,1,2,3,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,195,5417
3,1,1,1,9,5,1,2,21,13,12,12,1,2,2,1,2,4,2,5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,194,5512
7,1,1,1,2,1,1,1,42,13,6,12,1,9,1,2,2,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,2,2,211,5633
3,1,1,1,9,1,1,1,40,13,6,12,1,2,1,1,2,3,2,5,0,0,0,1,0,0,0,1,0,0,0,0,1,2,195,5503
5,1,1,1,9,2,1,2,38,13,8,12,1,2,2,1,2,4,2,5,1,0,1,0,0,0,0,0,0,0,0,0,1,2,195,5503
4,1,1,1,4,3,1,1,27,13,4,12,1,4,2,1,2,4,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,2,195,5416
5,1,1,1,5,1,1,1,42,13,3,12,1,1,6,1,2,6,1,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,195,5431
1,1,1,1,4,1,1,2,36,13,1,12,1,1,2,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,196,5487
2,1,1,2,9,1,1,2,26,13,6,12,1,2,2,2,2,1,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,195,5475
4,1,2,3,5,3,1,2,35,13,6,12,1,3,6,1,2,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,195,5437
2,1,1,1,3,5,1,1,18,13,9,12,1,4,1,9,2,4,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,2,195,5490
4,1,1,1,9,1,1,1,45,13,99,12,1,1,1,1,2,7,2,5,1,1,1,1,1,1,1,1,1,0,0,0,1,2,195,5501
5,1,1,1,5,3,1,1,19,13,2,12,1,2,1,1,2,1,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,195,5469
2,1,1,1,7,2,1,2,38,13,12,12,1,1,4,9,2,3,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,195,5442
5,1,1,1,9,1,1,1,41,13,8,12,1,2,1,1,2,3,2,5,0,0,0,1,0,0,0,0,0,0,0,0,1,3,196,5639
10,1,1,1,6,1,1,1,31,13,8,12,1,1,8,2,2,4,2,1,1,1,1,1,1,1,1,1,1,0,0,0,3,1,212,5660
5,1,1,1,10,1,1,1,42,13,2,12,1,1,1,1,2,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,195,5431
2,1,1,2,5,1,1,2,37,13,11,12,1,1,6,1,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,195,5428
4,1,2,2,10,3,1,2,20,13,12,12,1,1,1,1,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,194,5509
2,1,1,1,5,2,1,1,83,13,7,12,1,1,5,1,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,212,5640
1,1,1,1,10,1,1,2,41,13,4,12,1,1,2,1,1,99,2,3,0,0,0,0,0,1,0,0,1,0,0,0,1,1,194,5481
5,1,1,1,2,1,1,1,41,13,5,12,1,4,1,2,1,99,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,196,5639
2,1,2,2,5,1,1,2,37,13,1,12,1,1,6,1,2,9,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,195,5428
1,1,1,1,1,1,1,2,36,13,11,12,1,3,5,1,1,99,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,196,5487
1,1,2,2,7,3,1,1,32,13,11,12,1,2,2,9,2,6,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,195,5428
1,1,1,1,9,3,1,1,32,13,2,12,1,2,2,1,2,6,2,3,1,1,0,0,0,0,0,0,0,0,0,0,1,2,195,5428
3,1,5,5,9,2,1,2,27,13,8,12,1,1,4,1,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,194,5445
10,1,1,2,5,1,1,1,30,13,9,12,1,3,1,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,1,210,5617
2,1,1,1,6,1,1,1,29,13,5,12,1,1,2,1,2,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3,196,5461
1,1,3,3,5,1,1,2,41,13,7,12,1,3,1,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,1,194,5481
1,1,1,1,5,1,1,2,40,13,11,12,1,2,6,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,195,5518
3,1,2,2,4,3,1,2,21,13,12,12,1,3,2,1,2,4,1,3,1,1,1,1,1,1,1,1,1,0,0,0,1,2,195,5430
4,1,2,2,9,1,1,1,56,13,4,12,1,2,2,1,2,1,2,3,1,1,1,1,1,1,1,1,1,0,0,0,1,2,195,5417
14,1,1,1,9,2,1,2,37,13,8,12,1,1,2,1,2,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,3,1,212,5640
1,1,1,1,5,2,1,2,36,13,8,12,1,2,6,1,2,4,2,1,1,0,1,0,0,0,0,0,0,1,0,0,2,1,208,5614
4,1,1,3,5,3,1,2,35,13,3,12,1,2,6,1,2,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,195,5437
1,1,1,3,5,1,1,2,41,13,12,12,1,1,1,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,1,194,5481
5,1,1,1,3,3,1,1,19,13,6,12,1,3,2,9,2,3,2,5,1,0,1,1,0,1,1,1,1,0,0,0,1,2,195,5469
5,1,1,2,9,2,1,1,59,13,8,12,1,2,2,1,2,5,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,196,5454
