VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,RESUL_H,SEXO,EDAD,AREAM_OCU,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_20,BP1_23,BP1_30,BP1_33,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,DOMINIO,ESTRATO,EST_DIS,UPM_DIS,CLUSTERS
4,1,1,1,2,4,1,1,33,99,12,6,3,3,1,2,2,9,2,1,0,0,1,1,0,0,0,0,0,1,0,0,2,2,100,2372,1
5,1,1,1,9,1,1,1,77,99,11,6,3,3,2,1,2,9,2,5,0,0,0,1,0,0,0,0,0,0,0,0,2,2,100,2372,1
6,1,1,1,9,2,1,2,89,99,8,6,3,1,2,2,2,4,2,5,0,0,0,0,0,0,0,1,1,0,0,0,2,2,100,2372,1
10,1,1,1,13,1,1,2,88,99,5,6,3,1,2,1,1,99,2,3,1,1,1,1,0,1,1,1,1,0,0,0,2,2,100,2372,1
12,1,1,1,4,2,1,2,58,99,9,6,3,1,2,2,1,99,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,100,2372,1
13,1,1,1,5,1,1,1,32,99,6,6,3,3,1,1,1,99,2,1,1,1,0,1,0,0,0,1,0,0,0,0,2,2,100,2372,1
14,1,1,1,3,2,1,2,46,99,12,6,3,9,2,9,2,7,2,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,100,2372,1
14,1,1,1,2,2,1,2,46,99,11,6,3,3,2,1,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2372,1
17,1,1,1,6,1,1,1,27,99,9,6,3,3,4,2,1,99,2,1,0,1,1,0,0,0,0,1,0,0,0,0,2,2,100,2372,1
4,1,1,1,3,1,1,1,34,99,3,6,3,4,2,9,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2373,1
9,1,1,1,9,1,1,1,52,99,4,6,3,2,2,1,2,4,2,5,1,1,1,1,1,1,1,1,1,0,0,0,2,2,100,2373,1
15,2,1,1,3,2,1,2,29,99,10,6,3,4,1,9,2,3,2,5,0,0,0,0,0,0,0,1,0,0,0,0,2,2,100,2373,1
19,1,1,1,9,4,1,1,28,99,7,6,3,3,1,1,2,6,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2373,1
14,1,1,1,4,1,1,1,29,99,8,6,3,4,2,1,2,3,2,5,0,0,0,1,0,0,0,1,0,0,0,0,2,2,100,2373,1
3,1,1,3,4,2,1,2,46,99,1,6,3,4,2,2,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,92,1993,1
5,1,1,1,4,3,1,2,21,99,7,6,3,1,2,2,1,99,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,3,93,2254,1
2,1,1,1,10,2,1,2,39,99,1,6,3,2,1,1,2,9,2,3,1,1,1,1,1,1,1,1,0,0,0,0,3,2,103,2398,1
3,1,2,2,6,1,1,1,45,99,4,6,4,1,1,2,2,7,2,1,0,1,1,1,0,0,0,0,1,0,0,0,1,2,92,2031,1
1,1,1,1,11,2,1,2,27,99,11,6,4,3,1,1,2,1,2,3,1,1,1,1,0,1,1,1,1,0,0,0,1,3,93,2193,1
10,1,1,1,4,1,1,2,45,99,6,6,4,4,2,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2375,1
10,1,1,1,4,2,1,2,39,99,3,6,4,2,2,2,2,9,2,1,1,1,1,1,1,1,1,1,1,0,0,0,3,2,103,2406,1
7,1,1,1,4,1,1,2,78,99,7,6,4,9,2,2,2,99,2,1,0,0,1,0,0,0,0,1,0,0,0,0,3,2,103,2416,1
12,1,2,2,2,3,1,1,22,99,4,6,4,3,1,2,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2375,1
12,1,1,2,3,3,1,1,22,99,9,6,4,4,1,9,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2375,1
11,1,1,1,8,1,1,2,32,99,2,6,4,1,2,9,2,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,100,2377,1
11,1,2,2,2,1,1,2,32,99,12,6,4,2,2,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2377,1
11,1,1,2,2,1,1,2,32,99,3,6,4,2,1,2,2,8,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2377,1
6,1,1,1,4,1,1,1,25,99,9,6,4,4,2,1,1,99,2,1,0,1,0,1,0,0,0,0,0,0,0,0,2,2,100,2374,1
10,1,1,1,9,1,1,1,69,99,7,6,4,3,2,1,2,4,2,5,0,0,0,1,0,0,0,0,0,0,0,0,2,2,100,2374,1
15,1,1,2,9,1,1,2,62,99,2,6,4,1,2,2,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2374,1
15,1,2,2,9,1,1,2,62,99,7,6,4,2,2,2,2,3,1,5,0,0,1,1,0,1,1,1,1,0,0,0,2,2,100,2374,1
17,1,1,2,9,2,1,2,77,99,5,6,4,2,2,2,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2374,1
17,1,2,2,9,2,1,2,77,99,12,6,4,2,2,2,2,3,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,100,2374,1
9,1,1,1,9,1,1,1,46,99,10,6,4,2,2,1,2,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,100,2375,1
11,1,1,1,9,1,1,1,48,99,9,6,4,1,2,1,1,99,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,100,2375,1
14,1,1,1,3,3,1,2,20,99,6,6,4,4,2,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2375,1
15,1,1,1,10,2,1,2,51,99,8,6,4,3,2,1,2,4,2,3,0,0,0,0,0,0,0,0,1,0,0,0,2,2,100,2375,1
15,1,1,1,4,2,1,2,51,99,11,6,4,9,2,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2375,1
16,1,1,1,8,2,1,2,29,99,8,6,4,2,1,9,2,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,100,2375,1
18,1,1,1,5,2,1,2,40,99,1,6,4,3,5,1,2,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,100,2375,1
18,1,1,1,3,2,1,2,40,99,11,6,4,2,2,9,1,99,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2375,1
9,1,1,1,10,2,1,2,54,99,9,6,4,1,2,1,2,4,2,5,1,0,1,1,0,0,0,0,0,0,0,0,2,2,100,2376,1
15,1,1,1,4,1,1,2,56,99,4,6,4,3,2,1,1,99,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,100,2376,1
3,1,2,2,2,1,1,2,45,99,7,6,4,2,1,2,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,100,2377,1
18,1,1,1,4,1,1,1,23,99,6,6,4,4,2,2,1,99,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,100,2377,1
4,1,1,1,8,1,1,1,29,99,11,6,4,2,2,9,2,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,100,2378,1
18,1,1,1,4,1,1,2,35,99,6,6,4,3,2,2,2,5,2,1,0,1,1,1,0,0,0,0,1,0,0,0,2,2,100,2378,1
2,1,1,1,14,2,1,2,34,99,3,6,4,4,2,1,1,99,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,2,92,1997,1
1,1,1,1,9,1,1,2,74,99,6,6,4,2,2,1,2,3,2,5,0,0,0,0,0,0,0,0,0,0,1,0,2,2,100,2374,1
11,1,1,1,2,1,1,1,48,99,7,6,4,4,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2375,1
14,1,1,1,4,3,1,2,20,99,1,6,4,4,2,2,1,99,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,100,2375,1
3,1,1,2,2,1,1,2,45,99,1,6,4,3,5,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2377,1
3,1,1,2,9,1,1,1,72,99,12,6,5,2,2,1,2,7,2,5,9,9,9,9,9,9,9,9,9,9,9,9,3,2,103,2405,1
3,1,2,2,9,1,1,1,72,99,4,6,5,2,2,1,2,4,2,5,0,0,0,1,0,0,0,0,1,0,0,0,3,2,103,2405,1
3,1,1,1,7,1,1,1,72,99,8,6,5,1,1,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,103,2405,1
15,1,1,1,2,1,1,2,53,99,6,6,5,3,1,2,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2379,1
12,1,1,2,2,3,1,1,22,99,12,6,5,3,5,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2375,1
5,1,1,1,5,1,1,2,42,99,10,6,5,2,4,1,2,4,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,92,2019,1
2,1,1,2,9,3,1,1,23,99,3,6,5,2,3,1,2,2,2,5,9,9,9,9,9,9,9,9,9,9,9,9,3,2,103,2399,1
2,1,2,2,9,3,1,1,23,99,3,6,5,3,3,1,2,4,2,5,1,0,0,1,0,0,0,0,0,0,0,0,3,2,103,2399,1
18,1,1,1,5,3,1,1,18,99,3,6,5,3,7,1,1,99,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3,2,103,2399,1
12,1,1,1,4,3,1,2,18,99,2,6,5,3,2,2,2,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2,103,2405,1
16,1,1,1,6,2,1,2,43,99,8,6,5,4,1,2,1,99,2,1,0,1,0,0,0,0,0,1,0,0,0,0,3,2,103,2405,1
14,1,1,1,11,2,1,1,57,99,9,6,5,3,1,1,2,8,2,2,0,0,0,1,0,0,0,0,1,0,0,0,2,2,98,2358,1
3,1,1,1,4,3,1,1,26,99,3,6,5,2,2,2,2,5,2,1,0,1,1,0,0,1,0,0,1,0,0,0,2,2,100,2379,1
5,1,1,1,2,2,1,2,55,99,11,6,5,2,1,2,1,99,2,1,1,1,0,0,0,0,0,1,1,0,0,0,2,2,100,2379,1
7,1,1,1,9,2,1,1,81,99,9,6,5,2,2,1,2,6,2,5,0,1,0,0,1,1,0,0,0,0,0,0,2,2,100,2379,1
8,1,1,1,9,1,1,1,25,99,10,6,5,2,2,1,2,5,2,5,0,1,1,0,0,1,0,0,0,0,0,0,2,2,100,2379,1
10,1,1,1,9,2,1,1,26,99,10,6,5,2,1,1,2,5,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,100,2379,1
4,1,1,1,4,2,1,2,33,99,7,6,5,4,2,2,1,99,2,1,0,0,1,0,0,1,0,0,0,0,0,0,2,2,100,2380,1
9,1,1,1,9,1,1,2,84,99,6,6,5,2,2,1,2,5,2,5,0,1,0,0,0,1,0,1,0,0,0,0,2,2,100,2380,1
16,1,1,1,9,1,1,2,48,99,6,6,5,2,2,1,2,6,2,5,1,1,0,0,0,1,0,0,0,0,0,0,2,2,100,2380,1
19,1,1,1,10,1,1,2,34,99,12,6,5,3,2,1,2,5,2,5,0,1,1,0,0,1,0,1,0,0,0,0,2,2,100,2380,1
10,1,1,1,4,2,1,2,27,99,4,6,5,4,2,2,2,7,2,3,0,0,0,0,0,0,0,0,1,1,0,0,2,2,100,2381,1
12,1,1,1,10,1,1,1,33,99,5,6,5,3,1,1,2,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,2,100,2381,1
16,1,1,1,9,2,1,2,41,99,1,6,5,2,2,1,2,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,2,2,100,2381,1
7,1,1,1,8,1,1,1,28,99,11,6,5,2,8,9,2,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,103,2405,1
15,1,1,1,3,1,1,2,53,99,5,6,5,2,1,9,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,100,2379,1
15,1,1,1,9,1,1,2,53,99,2,6,5,3,2,1,2,5,2,5,0,1,1,0,0,0,0,0,0,0,0,0,2,2,100,2379,1
18,1,1,1,4,1,1,1,31,99,11,6,5,3,2,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,103,2405,1
4,1,1,1,4,2,1,2,23,99,8,6,6,3,2,2,2,3,2,3,1,1,1,1,0,1,1,1,1,0,0,0,2,2,101,2383,1
19,1,1,1,13,2,1,2,33,99,12,6,6,1,1,1,2,4,2,5,0,0,1,0,0,0,0,1,1,0,0,0,2,2,101,2382,1
11,1,1,4,9,2,1,2,27,99,1,6,7,1,3,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,98,2353,1
11,1,1,2,7,2,1,2,27,99,5,6,7,1,3,9,2,1,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,2,98,2353,1
5,1,1,1,9,1,1,1,24,99,12,6,7,3,2,1,2,1,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,95,2186,1
5,1,1,1,3,1,1,1,24,99,8,6,7,4,2,9,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,95,2186,1
5,1,1,2,2,1,1,1,47,99,5,6,7,4,1,2,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,95,2077,1
18,1,1,1,4,1,1,1,29,99,8,6,7,4,2,1,2,4,1,5,0,0,0,0,0,0,0,0,0,1,0,0,2,2,100,2386,1
4,2,1,1,3,2,1,2,23,99,10,6,7,9,2,9,2,9,2,5,0,0,1,0,0,0,0,0,0,0,0,0,1,3,96,2082,1
1,1,1,1,4,2,1,1,36,99,7,6,7,4,2,1,2,9,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,3,96,2083,1
5,1,1,1,4,2,1,2,44,99,5,6,7,3,2,1,1,99,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,96,2083,1
2,1,1,1,4,3,1,2,22,99,7,6,7,1,2,2,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,96,2084,1
4,1,1,1,9,1,1,2,61,99,10,6,7,2,2,1,2,6,2,3,1,1,0,0,0,0,0,1,0,0,0,0,1,3,96,2084,1
2,1,1,1,8,1,1,2,21,99,12,6,7,2,2,9,2,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2,95,2085,1
3,1,1,1,11,1,1,2,50,99,11,6,7,3,2,1,2,4,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,2,95,2085,1
3,1,1,1,9,1,1,1,63,99,10,6,7,1,2,1,2,4,2,5,0,0,0,1,0,0,0,0,1,0,0,0,1,3,96,2089,1
3,1,1,1,2,2,1,2,35,99,6,6,7,2,1,2,2,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,95,2090,1
4,1,1,1,9,2,1,2,58,99,6,6,7,1,2,1,2,4,2,5,0,0,1,0,0,0,0,0,1,0,0,0,1,2,95,2091,1
5,1,1,1,8,1,1,1,61,99,11,6,7,2,4,9,2,7,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,95,2091,1
3,1,1,1,10,2,1,2,32,99,12,6,7,1,3,1,2,4,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,2,95,2092,1
3,1,1,1,4,2,1,2,32,99,1,6,7,2,2,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,95,2092,1
3,1,1,1,3,2,1,2,32,99,7,6,7,3,2,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,95,2092,1
4,1,1,1,2,1,1,2,56,99,3,6,7,4,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,95,2092,1
2,1,1,1,9,2,1,1,18,99,10,6,7,2,2,1,2,5,1,5,1,1,1,0,0,0,0,0,0,0,0,0,1,2,95,2093,1
3,1,1,1,9,2,1,2,29,99,8,6,7,2,2,1,2,6,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,2,95,2098,1
2,1,1,2,4,1,1,1,41,99,10,6,7,3,2,2,2,7,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,95,2099,1
2,1,2,2,4,1,1,1,41,99,8,6,7,3,2,2,2,7,2,5,1,1,1,1,1,1,1,1,1,0,0,0,1,2,95,2099,1
3,1,1,1,9,1,1,1,46,99,1,6,7,2,2,1,2,3,2,5,0,0,0,0,0,0,0,0,1,0,0,0,1,2,95,2102,1
2,1,1,1,10,2,1,1,32,99,4,6,7,3,2,1,2,6,2,2,0,0,1,1,0,0,0,0,1,0,0,0,1,2,95,2103,1
5,1,1,1,4,1,1,1,45,99,6,6,7,1,2,2,1,99,2,5,0,0,0,1,0,0,0,0,0,0,0,0,1,2,95,2103,1
1,1,1,1,13,2,1,2,32,99,11,6,7,3,1,1,2,7,2,5,0,0,0,0,0,1,0,0,0,0,0,0,1,2,95,2105,1
3,1,1,1,4,3,1,2,25,99,11,6,7,3,2,2,1,99,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,95,2105,1
4,1,1,1,11,1,1,1,52,99,10,6,7,4,1,1,1,99,1,2,1,1,1,1,0,0,0,1,1,0,0,0,1,2,95,2105,1
5,1,1,1,4,1,1,1,53,99,8,6,7,2,2,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,95,2105,1
5,1,1,1,5,1,1,1,53,99,9,6,7,4,1,1,2,6,2,5,0,0,1,1,0,0,0,0,0,0,0,0,1,2,95,2105,1
3,1,1,1,4,1,1,1,58,99,12,6,7,1,2,2,2,8,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,95,2106,1
3,1,1,1,7,1,1,1,58,99,4,6,7,2,4,9,2,9,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,95,2106,1
5,1,1,1,4,4,1,2,30,99,11,6,7,1,2,2,1,99,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,95,2106,1
1,1,2,2,9,1,1,2,43,99,11,6,7,2,2,2,2,9,2,5,0,0,0,1,0,0,0,0,0,0,0,0,1,2,95,2107,1
1,1,1,2,9,1,1,2,43,99,3,6,7,3,2,2,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,95,2107,1
4,1,1,1,9,1,1,1,74,99,10,6,7,1,2,1,2,9,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,3,96,2110,1
3,1,1,1,9,1,1,2,75,99,12,6,7,2,5,1,2,6,2,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2,95,2113,1
5,1,1,1,4,1,1,2,38,99,12,6,7,1,2,1,2,6,2,5,1,0,0,0,0,1,0,0,1,0,0,0,1,2,95,2113,1
2,1,1,1,4,2,1,2,49,99,3,6,7,3,2,1,2,8,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,95,2114,1
2,1,1,1,11,5,1,1,18,99,6,6,7,3,1,1,2,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,3,96,2116,1
2,1,1,1,10,5,1,1,18,99,4,6,7,3,1,1,2,3,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,96,2116,1
4,1,1,1,10,2,1,2,39,99,11,6,7,1,1,1,1,99,2,3,0,0,1,1,0,0,0,0,1,0,0,0,1,3,96,2116,1
1,1,1,1,2,3,1,1,37,99,11,6,7,9,9,2,2,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,96,2117,1
4,1,1,1,9,1,1,1,58,99,8,6,7,2,2,1,2,4,2,5,0,0,0,1,0,0,0,0,0,0,0,0,1,3,96,2117,1
3,1,1,1,8,3,1,1,26,99,5,6,7,3,4,9,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,96,2118,1
2,1,1,1,2,1,1,1,33,99,3,6,7,4,4,2,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,96,2119,1
1,1,1,1,9,1,1,1,50,99,8,6,7,1,2,1,2,3,2,5,0,0,0,0,0,0,0,0,1,0,0,0,1,3,96,2120,1
4,1,1,1,7,1,1,2,59,99,12,6,7,1,4,9,2,9,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,96,2120,1
5,1,1,1,11,2,1,2,39,99,11,6,7,2,3,1,2,4,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1,3,96,2122,1
5,1,1,1,10,2,1,2,39,99,11,6,7,3,3,1,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,96,2122,1
4,1,1,1,4,3,1,2,25,99,8,6,7,3,2,1,2,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,96,2123,1
2,1,1,1,10,1,1,2,83,99,3,6,7,1,2,1,2,3,2,5,1,1,1,1,0,0,0,0,1,0,0,0,1,2,95,2130,1
2,1,2,3,7,1,1,1,42,99,7,6,7,9,8,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,95,2131,1
2,1,3,3,7,1,1,1,42,99,9,6,7,9,8,9,2,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,95,2131,1
3,1,1,1,4,2,1,2,32,99,5,6,7,2,2,2,2,1,2,1,1,1,1,1,1,0,1,1,1,0,0,0,1,2,95,2131,1
5,1,2,2,3,1,1,1,26,99,9,6,7,2,2,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,96,2133,1
5,1,3,5,2,1,1,1,26,99,5,6,7,3,8,2,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,96,2133,1
5,1,1,2,3,1,1,1,26,99,6,6,7,3,2,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,96,2133,1
5,1,1,2,5,1,1,1,26,99,1,6,7,2,6,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,96,2133,1
5,1,2,2,5,1,1,1,26,99,3,6,7,2,1,1,2,4,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,3,96,2133,1
5,1,5,5,2,1,1,1,26,99,7,6,7,3,1,2,2,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,96,2133,1
5,1,2,5,2,1,1,1,26,99,3,6,7,3,8,2,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,96,2133,1
5,1,1,5,2,1,1,1,26,99,2,6,7,3,8,2,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,96,2133,1
5,1,4,5,2,1,1,1,26,99,6,6,7,3,1,2,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,96,2133,1
1,1,1,1,3,3,1,2,23,99,4,6,7,4,2,9,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,97,2134,1
5,1,1,1,7,1,1,1,57,99,12,6,7,1,5,9,2,9,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,97,2134,1
4,1,1,1,9,2,1,2,39,99,8,6,7,3,2,1,2,7,2,5,0,1,1,0,0,0,0,0,0,0,0,0,1,4,97,2135,1
1,1,1,1,7,1,1,1,27,99,6,6,7,1,4,9,2,9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,95,2140,1
2,1,1,1,3,1,1,1,49,99,3,6,7,4,1,9,2,9,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,97,2142,1
3,1,1,1,4,3,1,1,19,99,9,6,7,9,2,1,2,6,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,4,97,2142,1
10,1,1,1,4,2,1,2,24,99,7,6,7,3,2,2,2,6,2,5,0,0,1,0,0,0,0,0,1,0,0,0,2,2,100,2385,1
19,1,1,1,4,1,1,1,46,99,7,6,7,2,2,1,2,6,2,5,0,1,0,0,0,0,0,0,0,0,0,0,2,2,100,2385,1
20,1,1,1,4,1,1,1,30,99,12,6,7,3,2,2,1,99,2,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,100,2385,1
10,1,1,1,2,1,1,1,32,99,11,6,7,4,2,2,2,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,100,2387,1
14,1,1,1,9,2,1,2,58,99,8,6,7,2,2,1,2,2,2,5,0,0,0,1,0,0,0,0,1,0,0,0,2,2,100,2387,1
2,1,1,2,2,1,1,2,38,99,12,6,7,4,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,95,2395,1
2,1,3,4,10,1,1,2,38,99,3,6,7,2,1,1,2,7,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,95,2395,1
3,1,1,1,2,2,1,1,48,99,2,6,7,4,1,2,2,3,2,5,1,1,1,1,0,0,0,1,1,0,0,0,1,2,95,2395,1
5,1,1,1,4,1,1,1,33,99,7,6,7,4,2,2,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,95,2395,1
5,1,2,2,10,1,1,1,33,99,2,6,7,2,2,1,2,6,2,5,1,1,1,1,1,1,1,1,1,0,0,0,1,2,95,2395,1
1,1,1,1,4,1,1,2,52,99,12,6,7,3,2,1,2,5,1,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,95,2396,1
1,1,1,1,5,1,1,2,52,99,11,6,7,2,1,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,95,2396,1
1,1,1,1,9,1,1,2,52,99,11,6,7,2,2,1,2,6,2,5,1,1,1,0,0,0,0,0,0,0,0,0,1,2,95,2396,1
2,1,1,1,10,1,1,2,34,99,10,6,7,1,2,1,1,99,1,3,0,1,0,1,0,0,0,0,1,0,0,0,1,2,95,2397,1
4,1,1,1,9,2,1,2,30,99,10,6,7,1,5,2,2,3,2,5,1,0,0,0,0,0,0,0,0,1,0,0,3,2,103,2400,1
7,1,1,1,11,3,1,1,21,99,5,6,7,4,8,1,2,9,2,2,0,0,0,0,0,0,0,1,0,0,0,0,3,2,103,2400,1
7,1,1,1,10,3,1,1,21,99,1,6,7,2,1,1,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,3,2,103,2400,1
15,1,1,1,2,3,1,2,31,99,3,6,7,2,1,2,2,7,2,1,0,0,0,0,0,0,0,1,1,0,0,0,3,2,103,2400,1
16,1,1,1,9,1,1,1,49,99,9,6,7,2,2,1,2,4,2,5,0,0,0,0,0,0,0,1,1,0,0,0,3,2,103,2400,1
1,1,1,1,8,1,1,2,58,99,6,6,7,2,2,9,2,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,3,2,103,2401,1
3,1,1,1,9,1,1,1,44,99,5,6,7,1,2,2,2,4,2,5,1,1,1,1,1,1,1,1,0,0,0,0,3,2,103,2401,1
4,1,1,1,2,1,1,1,59,99,8,6,7,1,1,2,2,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2,103,2401,1
6,1,1,1,1,2,1,2,31,99,6,6,7,4,2,2,1,99,2,1,0,0,1,1,0,0,0,0,0,0,0,0,3,2,103,2401,1
8,1,1,1,8,3,1,1,18,99,1,6,7,1,2,9,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,103,2401,1
8,1,1,1,5,3,1,1,18,99,6,6,7,3,1,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,103,2401,1
8,1,1,1,9,3,1,1,18,99,6,6,7,1,2,1,2,3,2,5,0,0,0,0,0,0,0,1,0,0,0,0,3,2,103,2401,1
8,1,1,1,2,3,1,1,18,99,10,6,7,1,1,2,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,103,2401,1
9,1,1,1,10,3,1,1,21,99,11,6,7,4,1,1,2,1,2,5,0,0,0,0,0,0,0,0,1,0,0,0,3,1,102,2402,1
