VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,AREAM_OCU,RESUL_H,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_20,BP1_23,BP1_30,BP1_33,BP1_34,BP1_35,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,FAC_DEL,EST_DIS,UPM_DIS,DOMINIO,ESTRATO,FAC_DEL_AM,CLUSTERS
5,1,2,2,3,2,4,1,6,21,114,9,1,1,2,3,2,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,463,151,7347,1,2,460,0
3,1,1,1,5,2,4,1,7,21,114,2,1,1,2,7,2,1,500,0,0,0,1,0,0,0,0,0,0,0,0,0,684,151,7291,1,2,722,0
5,1,1,2,3,1,4,1,3,21,114,4,2,1,2,7,2,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,422,151,7276,1,2,426,0
5,1,1,1,3,2,4,1,7,21,114,3,2,1,2,4,2,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,413,152,7245,1,3,413,0
2,1,1,1,2,1,4,1,3,21,114,3,1,2,2,6,2,1,1000,0,0,1,0,1,0,0,0,0,0,0,0,0,520,152,7365,1,3,523,0
1,1,1,1,2,2,4,1,2,21,114,1,1,2,2,6,2,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,429,152,7246,1,3,440,0
5,1,1,1,7,1,4,1,3,21,114,2,4,1,2,9,2,1,4000,0,0,1,1,0,0,0,0,0,0,0,0,0,906,152,7227,1,3,970,0
4,1,1,1,3,2,4,1,10,21,114,4,2,1,2,4,2,3,3000,0,1,1,1,1,1,1,1,1,1,0,0,0,520,152,7365,1,3,523,0
4,1,1,1,3,1,4,1,2,21,114,3,2,1,2,4,2,1,1500,0,1,0,0,0,0,0,0,0,0,0,0,0,453,152,7227,1,3,485,0
2,1,1,1,5,1,4,1,6,21,114,2,1,1,2,4,2,1,4000,0,1,0,0,0,0,0,0,0,1,0,0,0,800,151,7342,1,2,820,0
4,1,2,4,3,1,4,1,1,21,114,3,2,1,2,6,2,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,529,153,7299,1,4,529,0
4,1,2,3,2,1,4,1,4,21,114,2,1,2,2,6,2,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,529,153,7299,1,4,529,0
4,1,2,2,2,2,4,1,8,21,114,3,1,2,2,6,2,1,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,494,152,7366,1,3,486,0
3,1,1,1,2,2,4,1,3,21,114,3,1,2,2,7,2,1,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,366,151,7242,1,2,354,0
1,1,1,2,2,1,4,1,12,21,114,3,1,2,2,7,2,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,441,151,7367,1,2,436,0
2,1,1,1,1,3,4,1,12,21,114,3,1,2,1,4,2,1,60000,0,0,0,0,0,0,1,0,1,0,0,0,0,139,212,10581,1,2,133,0
2,1,1,2,4,2,4,1,2,21,114,4,2,1,2,6,2,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,457,151,7287,1,2,471,0
1,1,2,2,2,1,4,1,9,21,114,2,1,1,2,5,2,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,373,151,7381,1,2,371,0
5,1,1,1,8,1,4,1,2,21,114,2,2,1,2,4,2,1,200,0,0,1,1,0,0,0,0,1,0,0,0,0,752,151,7404,1,2,758,0
3,1,1,1,3,1,4,1,8,21,114,2,2,1,2,4,2,1,50,0,0,0,0,0,0,0,0,0,0,1,0,0,514,152,7343,1,3,488,0
5,1,1,3,3,4,4,1,12,21,114,3,2,1,2,5,2,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,465,152,7256,1,3,469,0
5,1,1,3,3,3,4,1,3,21,114,4,2,1,2,6,2,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,435,152,7244,1,3,450,0
12,1,1,1,2,1,4,1,3,21,114,2,1,2,2,3,2,1,200,0,0,0,0,0,0,0,0,0,1,0,0,0,386,147,7489,2,2,0,0
5,1,3,3,7,1,4,1,11,21,114,9,9,1,2,99,2,1,6000,0,1,1,1,0,0,0,0,0,1,0,0,0,1058,153,7299,1,4,1058,0
5,1,2,3,3,4,4,1,6,21,114,3,2,1,2,5,2,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,465,152,7256,1,3,469,0
2,1,1,2,3,3,4,1,7,21,114,4,2,1,2,6,2,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,484,152,7288,1,3,483,0
2,1,1,1,8,2,4,1,3,21,114,2,2,1,2,5,2,1,4000,0,0,1,1,1,1,0,0,1,0,0,0,0,1024,152,7344,1,3,1018,0
5,1,1,1,3,1,4,1,5,21,114,3,2,1,2,6,2,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,512,152,7344,1,3,509,0
7,1,1,2,6,6,4,1,11,21,114,2,3,2,2,4,2,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,854,209,10629,2,2,0,0
2,1,1,1,3,1,4,1,1,21,114,3,2,1,2,4,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,369,151,7345,1,2,381,0
1,1,1,1,2,1,4,1,3,21,114,1,1,2,2,4,2,1,2000,0,0,0,1,1,0,0,0,0,0,0,0,0,543,151,7411,1,2,581,0
4,1,3,5,9,2,4,1,3,21,114,2,2,1,2,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546,153,7410,1,4,1568,0
5,2,1,1,4,3,4,1,11,21,114,3,2,2,2,6,2,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,118,212,10590,1,2,114,0
3,1,1,1,5,2,4,1,3,21,114,2,5,1,2,4,2,1,2000,0,0,0,0,0,0,0,0,1,1,0,0,0,1317,152,7272,1,3,1383,0
1,1,1,1,11,1,4,1,3,21,114,1,5,1,2,1,2,5,4853,227,1,0,1,1,0,0,0,0,0,0,0,0,489,151,7275,1,2,493,0
3,1,2,2,9,1,4,1,12,21,114,1,2,1,2,6,2,3,0,0,1,1,0,1,0,0,1,0,0,0,0,0,744,152,7325,1,3,762,0
1,1,1,2,5,2,4,1,6,21,114,2,1,1,2,7,2,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,400,152,7374,1,3,397,0
2,1,1,1,5,3,4,1,8,21,114,2,6,1,2,5,2,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,152,7245,1,3,1239,0
3,1,1,1,3,1,4,1,5,21,114,3,2,1,2,6,2,1,200,0,0,0,0,1,0,0,0,1,1,0,0,0,319,151,7412,1,2,312,0
4,1,1,4,2,3,4,1,6,21,114,3,2,1,1,4,2,1,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,358,151,7327,1,2,369,0
3,1,1,1,13,1,4,1,5,21,114,2,1,1,2,8,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,556,152,7221,1,3,582,0
2,1,1,1,9,1,4,1,6,21,114,2,2,1,2,6,2,5,4853,227,0,0,0,0,0,0,0,0,1,0,0,0,342,151,7291,1,2,361,0
4,1,1,1,2,1,4,1,2,21,114,1,1,2,2,4,2,1,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,103,212,10672,1,2,100,0
4,1,4,4,2,3,4,1,12,21,114,3,1,2,1,4,2,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,358,151,7327,1,2,369,0
5,1,2,3,5,3,4,1,2,21,114,3,1,1,2,7,2,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,957,151,7412,1,2,936,0
4,1,2,2,3,3,4,1,10,21,114,1,2,1,2,4,2,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,358,151,7327,1,2,369,0
4,1,1,3,11,3,4,1,2,21,114,2,1,1,1,4,2,2,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,1074,151,7327,1,2,1107,0
5,1,2,2,3,1,4,1,4,21,114,2,2,1,2,4,2,1,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,456,153,7378,1,4,461,0
2,1,1,1,3,3,4,1,3,21,114,4,2,1,2,4,2,1,600,0,1,0,0,0,0,0,0,0,0,0,0,0,367,151,7349,1,2,378,0
13,1,3,3,5,1,4,1,9,21,114,3,5,1,2,8,2,1,2000,0,0,0,0,1,0,0,1,0,1,0,0,0,1800,149,7589,3,2,0,0
4,1,1,2,2,2,4,1,12,21,114,3,1,2,2,6,2,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,494,152,7366,1,3,486,0
4,1,1,3,3,1,4,1,2,21,114,4,2,1,2,7,2,1,900,0,0,0,0,0,0,0,0,0,0,0,0,0,400,151,7342,1,2,410,0
3,1,1,1,2,1,4,1,12,21,114,1,1,2,2,4,2,1,800,0,0,0,0,0,0,0,0,1,0,0,0,0,681,153,7391,1,4,677,0
1,1,1,1,3,1,4,1,6,21,114,3,2,1,2,3,2,5,4853,227,0,0,0,0,0,0,0,0,1,0,0,0,457,151,7287,1,2,471,0
2,1,2,3,9,3,4,1,6,21,114,1,2,1,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520,153,7262,1,4,2436,0
2,1,3,3,9,3,4,1,10,21,114,1,2,1,2,5,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2520,153,7262,1,4,2436,0
2,1,1,1,3,1,4,1,6,21,114,3,2,1,2,3,2,1,300,0,0,0,0,0,0,0,0,0,1,0,0,0,544,150,7394,1,1,527,0
2,1,2,2,9,1,4,1,6,21,114,2,2,1,2,6,2,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,846,151,7580,1,2,818,0
5,1,2,3,2,2,4,1,99,21,114,2,1,2,2,4,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,406,151,7329,1,2,412,0
1,1,1,1,8,1,4,1,3,21,114,1,4,1,2,7,2,1,300,0,1,1,0,1,0,0,0,1,1,0,0,0,746,151,7381,1,2,742,0
5,1,3,3,3,3,4,1,8,21,114,4,2,1,2,6,2,9,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,435,152,7244,1,3,450,0
4,1,3,3,3,1,4,1,8,21,114,3,2,1,2,4,2,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,151,7342,1,2,410,0
4,1,1,1,3,1,4,1,3,21,114,2,2,1,2,4,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,510,152,7300,1,3,500,0
2,1,2,2,3,2,4,1,7,21,114,4,2,1,1,4,2,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,424,151,7312,1,2,428,0
3,1,1,2,8,4,4,1,10,21,114,2,4,1,2,9,2,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,152,7362,1,3,2028,0
19,3,1,1,5,1,4,1,12,21,114,2,5,1,2,4,2,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,172,117,6173,2,2,0,0
3,1,1,5,10,1,4,1,4,21,114,3,2,1,2,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,151,7381,1,2,371,0
4,2,2,3,9,2,4,1,8,21,114,1,2,1,2,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,151,7312,1,2,856,0
1,1,1,1,2,5,4,1,8,21,114,3,1,2,2,9,2,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,133,212,10686,1,2,129,0
4,1,1,2,2,1,4,1,6,21,114,1,8,2,2,4,2,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,136,212,10465,1,2,132,0
3,1,5,5,10,1,4,1,11,21,114,3,1,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,151,7381,1,2,371,0
2,1,2,2,3,1,4,1,5,21,114,3,2,1,2,4,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,364,151,7352,1,2,371,0
2,1,1,2,3,1,4,1,3,21,114,3,2,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,151,7352,1,2,371,0
3,1,1,1,5,2,4,1,11,21,114,2,1,1,2,6,2,1,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,950,151,7280,1,2,990,0
3,2,1,2,3,2,4,1,6,21,114,3,2,1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,151,7280,1,2,495,0
5,1,1,1,4,2,4,1,1,21,114,4,2,1,2,4,2,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,364,151,7352,1,2,371,0
5,1,1,1,2,3,4,1,10,21,114,1,3,2,2,4,2,1,700,0,0,0,0,0,0,0,0,0,1,0,0,0,143,212,10526,1,2,136,0
1,1,1,3,3,2,4,1,10,21,114,3,2,1,2,6,2,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,462,151,7326,1,2,457,0
2,1,1,1,5,2,4,1,5,21,114,1,6,1,2,7,2,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,151,7353,1,2,1108,0
3,1,2,3,3,1,4,1,3,21,114,3,2,1,2,7,2,1,800,0,0,0,0,0,0,0,0,0,0,0,0,0,331,152,7297,1,3,343,0
2,1,3,3,2,1,4,1,9,21,114,2,2,2,2,6,2,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,502,153,7308,1,4,527,0
3,1,3,3,5,1,4,1,1,21,114,1,1,1,2,4,2,3,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,690,152,7375,1,3,702,0
5,1,1,1,4,2,4,1,5,21,114,3,2,2,1,4,2,1,20000,0,0,1,0,1,0,0,0,1,0,0,0,0,413,152,7245,1,3,413,0
4,1,1,2,3,2,4,1,6,21,114,3,2,1,2,1,2,1,800,0,0,0,0,0,0,0,0,0,0,0,0,0,517,152,7259,1,3,519,0
4,1,2,2,3,2,4,1,9,21,114,3,2,1,2,1,2,1,800,0,0,0,0,1,0,0,0,1,1,0,0,0,517,152,7259,1,3,519,0
2,1,1,3,3,2,4,1,2,21,114,3,2,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,151,7261,1,2,415,0
1,1,2,3,3,5,4,1,11,21,114,3,2,1,2,7,1,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,437,152,7315,1,3,448,0
2,1,3,3,3,2,4,1,10,21,114,3,2,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425,151,7261,1,2,415,0
3,1,1,3,3,1,4,1,11,21,114,3,2,1,2,4,2,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,437,152,7315,1,3,448,0
3,1,1,1,11,2,4,1,7,21,114,2,1,1,2,5,2,3,0,250,1,0,0,1,0,0,0,0,1,0,0,0,802,152,7241,1,3,812,0
5,1,1,1,5,2,4,1,11,21,114,3,1,1,2,7,2,3,400,0,1,1,0,0,0,0,0,1,0,0,0,0,904,151,7388,1,2,912,0
4,1,1,1,5,2,4,1,5,21,114,2,1,1,2,5,2,1,800,0,0,0,0,0,0,0,0,1,0,0,0,0,282,212,10692,1,2,268,0
2,2,2,3,3,4,4,1,6,21,114,4,2,1,2,4,2,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,531,151,7341,1,2,535,0
5,1,1,1,9,1,4,1,4,21,114,2,2,1,2,6,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2043,153,7391,1,4,2031,0
4,1,1,1,2,2,4,1,1,21,114,3,1,2,2,8,2,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,376,151,7404,1,2,379,0
3,1,2,3,3,5,4,1,8,21,114,3,2,1,2,7,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,327,152,7229,1,3,323,0
4,1,1,2,8,2,4,1,6,21,114,2,4,1,2,4,2,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,752,151,7404,1,2,758,0
1,1,1,1,3,2,4,1,11,21,114,2,2,1,2,4,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,451,152,7311,1,3,479,0
2,1,2,2,4,2,4,1,11,21,114,4,2,1,2,6,2,5,4853,227,0,0,0,0,0,0,0,0,1,0,0,0,457,151,7287,1,2,471,0
4,1,1,2,2,2,4,1,9,21,114,4,1,2,2,5,2,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,457,151,7287,1,2,471,0
5,1,1,1,3,1,4,1,7,21,114,4,8,1,2,4,2,1,40,0,1,1,1,1,0,0,0,0,0,0,0,0,526,153,7581,1,4,543,0
5,1,3,3,2,2,4,1,99,21,114,3,1,2,2,4,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,406,151,7329,1,2,412,0
2,1,2,2,2,2,4,1,11,21,114,3,1,2,1,4,2,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,424,151,7312,1,2,428,0
4,1,1,1,4,1,4,1,11,21,114,1,2,2,2,6,2,1,1200,700,0,0,0,0,0,0,0,0,0,0,0,0,510,152,7300,1,3,500,0
5,1,1,1,7,1,4,1,10,21,114,2,4,1,2,9,2,5,4853,227,1,1,1,1,1,1,1,1,1,0,0,0,453,135,6782,1,2,479,0
5,1,1,1,2,4,4,1,2,21,114,2,5,2,2,6,2,1,700,0,1,0,0,0,0,0,0,0,0,0,0,0,347,82,4175,1,2,334,0
4,1,2,2,3,2,4,1,5,21,114,3,2,1,2,4,2,1,100,0,1,0,0,0,0,0,0,1,0,0,0,0,434,152,7284,1,3,449,0
4,1,1,1,9,1,4,1,4,21,114,2,3,1,2,6,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,510,152,7300,1,3,500,0
4,1,1,1,3,4,4,1,2,21,114,3,2,1,2,4,2,1,250,0,1,1,1,0,0,0,0,0,1,0,0,0,501,152,7337,1,3,498,0
5,1,1,2,3,3,4,1,4,21,114,3,2,1,2,4,2,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,630,153,7262,1,4,609,0
1,1,1,1,2,1,4,1,8,21,114,3,4,2,2,6,2,1,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,528,153,7263,1,4,546,0
4,1,1,2,5,3,4,1,4,21,114,1,1,1,2,5,2,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,147,7451,2,2,0,0
4,1,3,3,2,3,4,1,12,21,114,1,1,2,2,6,2,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,526,147,7451,2,2,0,0
4,1,1,1,3,1,4,1,2,21,114,1,2,1,2,4,2,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,528,153,7263,1,4,546,0
4,1,1,1,7,2,4,1,7,21,114,2,9,1,2,6,2,1,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1494,153,7506,1,4,1464,0
14,1,2,2,5,3,4,1,11,21,114,3,6,1,2,3,2,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,2104,147,7451,2,2,0,0
5,1,1,3,10,3,4,1,11,21,114,1,2,1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,152,7225,1,3,1332,0
1,1,1,1,2,1,4,1,9,21,114,2,1,2,2,5,2,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,331,152,7297,1,3,343,0
12,1,1,1,10,3,4,1,10,21,114,2,4,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,209,10561,2,2,0,0
1,1,4,4,5,2,4,1,12,21,114,2,1,1,2,4,2,3,4000,500,1,1,0,0,0,0,0,0,1,0,0,0,826,152,7245,1,3,826,0
4,1,1,1,4,2,4,1,3,21,114,1,2,2,1,4,2,1,3000,0,0,1,0,0,0,0,0,0,1,0,0,0,693,153,7386,1,4,709,0
4,1,1,3,3,2,4,1,1,21,114,3,2,1,2,7,2,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,472,151,7314,1,2,475,0
4,1,3,4,2,3,4,1,10,21,114,3,1,1,1,4,2,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,358,151,7327,1,2,369,0
2,1,1,3,3,3,4,1,2,21,114,4,2,1,2,1,2,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,477,151,7302,1,2,487,0
2,1,2,3,3,3,4,1,4,21,114,4,2,1,2,1,2,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,477,151,7302,1,2,487,0
1,1,1,1,14,2,4,1,12,21,114,3,6,1,2,6,2,3,3000,20000,0,0,1,0,0,1,0,1,0,0,0,0,846,151,7580,1,2,818,0
3,1,1,1,3,3,4,1,12,21,114,4,2,1,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,151,7302,1,2,487,0
4,1,1,1,5,2,4,1,7,21,114,2,6,1,2,6,2,1,3000,0,1,1,1,1,0,0,1,0,0,0,0,0,826,152,7245,1,3,826,0
2,1,2,3,2,1,4,1,8,21,114,2,1,2,2,4,2,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,453,152,7227,1,3,485,0
1,1,1,1,3,1,4,1,11,21,114,3,2,1,2,5,2,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,398,151,7286,1,2,423,0
2,1,1,1,4,3,4,1,12,21,114,4,2,1,2,7,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,477,151,7302,1,2,487,0
2,1,3,3,5,1,4,1,12,21,114,2,3,1,2,8,2,1,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,846,151,7580,1,2,818,0
1,1,2,2,5,6,4,1,12,21,114,2,1,1,2,5,2,3,3000,200,0,0,0,0,0,0,0,0,1,0,0,0,777,214,10472,1,4,732,0
1,1,1,1,2,2,4,1,6,21,114,1,1,2,2,6,2,5,4853,227,0,0,0,0,0,0,0,0,1,0,0,0,494,152,7366,1,3,486,0
2,1,3,3,2,1,4,1,11,21,114,1,1,2,2,6,2,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,366,151,7242,1,2,354,0
2,1,2,3,2,1,4,1,11,21,114,1,1,2,2,6,2,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,366,151,7242,1,2,354,0
2,1,1,3,9,3,4,1,1,21,114,2,2,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520,153,7262,1,4,2436,0
3,1,2,2,5,4,4,1,2,21,114,2,1,1,1,4,2,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,700,212,10580,1,2,655,0
1,1,1,1,5,2,4,1,7,21,114,2,6,1,2,4,2,1,1500,0,1,1,1,0,0,0,0,0,0,0,0,0,1804,152,7311,1,3,1916,0
1,1,1,1,3,2,4,1,10,21,114,4,2,1,2,7,2,5,4853,227,0,0,1,1,0,0,1,1,1,0,0,0,465,152,7256,1,3,469,0
5,1,1,1,3,2,4,1,99,21,114,4,2,1,2,4,2,5,4853,227,0,0,0,0,0,0,0,1,1,0,0,0,406,151,7329,1,2,412,0
5,1,1,5,2,3,4,1,5,21,114,3,2,2,2,5,2,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,435,152,7244,1,3,450,0
17,1,1,1,5,2,4,1,7,21,114,2,1,1,2,3,2,1,3000,0,1,0,0,0,0,1,0,0,0,0,0,0,208,209,10555,2,2,0,0
1,1,1,2,2,1,4,1,2,21,114,3,1,1,2,5,2,1,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,373,151,7381,1,2,371,0
5,1,1,3,7,1,4,1,7,21,114,9,9,1,2,7,2,1,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,153,7299,1,4,1058,0
1,1,2,3,3,3,4,1,3,21,114,3,2,1,2,5,2,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,445,152,7278,1,3,452,0
3,1,2,5,10,1,4,1,6,21,114,3,2,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,151,7381,1,2,371,0
1,1,3,3,2,1,4,1,9,21,114,2,1,2,2,4,2,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,372,152,7325,1,3,381,0
2,1,1,1,9,1,4,1,3,21,114,2,2,1,2,6,2,3,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1062,151,7409,1,2,1074,0
4,1,1,5,9,2,4,1,12,21,114,2,2,1,2,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546,153,7410,1,4,1568,0
3,1,1,1,2,2,4,1,2,21,114,2,1,2,2,3,2,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,547,153,7513,1,4,557,0
5,1,1,1,8,1,4,1,12,21,114,1,4,1,2,5,2,1,1300,0,0,0,0,0,0,0,0,0,0,0,1,0,500,181,8997,1,2,0,0
3,1,2,2,9,3,4,1,6,21,114,2,2,1,2,3,2,5,4853,227,0,0,0,0,0,0,0,1,0,0,0,0,1452,152,7288,1,3,1449,0
1,1,1,2,3,1,4,1,3,21,114,3,2,1,2,5,2,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,372,152,7325,1,3,381,0
3,1,1,1,7,2,4,1,10,21,114,4,9,1,2,4,1,1,3000,0,1,1,1,1,1,1,1,1,1,0,0,0,1230,151,7219,1,2,1212,0
4,1,1,1,9,2,4,1,8,21,114,3,2,1,2,6,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1317,152,7272,1,3,1383,0
3,1,2,2,2,1,4,1,9,21,114,2,5,2,2,4,2,1,2000,400,0,0,0,0,0,0,0,0,0,0,0,0,372,152,7325,1,3,381,0
3,1,1,3,3,1,4,1,2,21,114,4,2,1,2,4,2,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,372,152,7325,1,3,381,0
3,1,3,3,3,1,4,1,9,21,114,4,2,1,2,4,2,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,372,152,7325,1,3,381,0
1,1,2,2,5,2,4,1,9,21,114,1,4,1,2,4,2,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,400,152,7374,1,3,397,0
4,1,2,2,3,1,4,1,1,21,114,4,2,1,2,3,2,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,74,42,1826,1,3,70,0
1,1,1,1,3,4,4,1,12,21,114,3,2,1,2,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,422,151,7276,1,2,426,0
5,1,1,1,3,1,4,1,99,21,114,4,2,1,2,7,2,1,200,0,0,0,0,0,0,0,0,1,1,0,0,0,491,151,7387,1,2,483,0
5,1,1,2,3,2,4,1,3,21,114,3,1,1,2,3,2,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,463,151,7347,1,2,460,0
13,1,1,3,5,1,4,1,4,21,114,2,1,1,2,8,2,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,149,7589,3,2,0,0
1,1,1,1,2,3,4,1,3,21,114,2,1,1,2,1,2,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,506,152,7348,1,3,528,0
5,1,1,2,5,3,4,1,11,21,114,3,6,1,2,6,2,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,151,7291,1,2,1444,0
1,1,1,2,8,2,4,1,7,21,114,2,4,1,2,6,1,1,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,932,152,7518,1,3,948,0
2,1,1,1,4,2,4,1,9,21,114,3,2,2,2,4,2,1,350,0,0,0,1,1,0,0,0,0,0,0,0,0,451,151,7277,1,2,465,0
4,1,1,1,2,2,4,1,10,21,114,2,1,2,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,474,152,7377,1,3,475,0
4,1,1,1,9,3,4,1,4,21,114,2,2,1,2,1,2,1,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,151,7327,1,2,1107,0
