CVE_ENT,CVE_MUN,CVE_MOD,CVE_TIPO,CVE_SUBTIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,TOTAL_DELITOS,TMODVICC_2017
23,4,1,5,7,1,0,6,4,2,2,1,2,0,3,1,1,22,0
23,4,4,10,11,16,18,28,28,27,18,29,24,22,22,22,27,265,0
23,4,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,4,4,12,13,3,5,10,6,19,16,8,7,12,2,4,1,90,0
23,4,4,13,14,84,102,156,119,169,142,144,96,117,124,119,90,1378,0
23,8,6,15,16,3,1,3,1,1,0,2,2,0,2,1,4,17,0
23,8,6,15,17,8,1,10,3,6,3,4,6,11,10,7,10,71,0
23,8,6,15,18,0,0,1,1,1,0,1,0,0,2,1,2,9,0
23,8,6,15,19,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23,8,6,15,20,7,0,11,6,9,4,7,7,1,7,4,5,61,0
23,8,6,15,10,4,0,16,15,9,7,8,7,9,10,6,13,100,0
23,8,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,6,16,16,18,1,85,38,52,16,56,74,52,64,57,47,542,0
23,8,6,16,17,24,1,47,23,33,15,13,27,29,29,24,33,274,0
23,8,6,16,18,8,0,24,10,9,6,6,10,7,14,6,9,101,0
23,8,6,16,19,0,0,0,0,0,0,0,0,1,1,1,0,3,0
23,8,6,16,20,4,1,17,4,4,0,7,4,6,7,7,8,65,0
23,8,6,16,10,27,2,112,80,114,59,91,100,119,149,152,133,1111,0
23,8,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,7,17,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23,8,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,9,15,10,0,0,2,0,0,0,0,0,0,0,0,0,2,0
23,8,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,3,8,9,5,3,2,4,0,4,2,7,3,2,5,4,36,0
23,8,3,8,8,0,2,0,3,3,3,2,6,5,2,1,4,31,0
23,8,3,8,10,20,11,18,16,16,13,18,23,27,24,33,25,224,0
23,8,3,8,6,0,0,0,0,0,0,0,0,0,0,10,4,14,0
23,8,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,3,9,10,5,5,8,7,8,7,7,8,9,7,8,13,87,0
23,8,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,2,6,8,0,2,0,2,4,3,3,6,4,6,1,0,31,0
23,8,2,6,9,2,0,0,0,2,1,2,2,0,0,0,1,8,0
23,8,2,6,10,1,1,0,2,1,0,0,0,0,1,0,2,7,0
23,8,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,2,7,10,6,3,10,1,4,2,5,1,6,4,2,6,44,0
23,8,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,0,0,0,0,6,6,12,7,5,11,7,10,3,1,8,76,0
23,8,0,1,1,69,51,47,35,62,59,89,65,77,69,46,62,662,0
23,8,0,2,2,6,0,0,0,2,2,4,3,2,1,0,0,14,0
23,8,0,3,3,0,11,21,8,22,11,23,32,34,39,31,27,259,0
23,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,0,4,5,0,0,0,0,0,18,17,15,11,14,21,17,113,0
23,8,0,4,6,0,18,11,10,10,0,0,0,0,0,0,0,49,0
23,8,5,14,15,0,0,0,0,0,0,0,0,1,0,1,0,2,0
23,8,1,5,7,5,2,14,8,13,10,7,5,1,4,2,3,69,0
23,8,4,10,11,11,0,0,0,24,13,19,24,37,16,22,17,172,0
23,8,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,4,12,13,5,5,6,2,4,11,8,6,16,14,9,4,85,0
23,8,4,13,14,59,35,112,73,105,116,82,112,122,125,109,140,1131,0
23,1,6,15,16,0,0,1,0,3,0,0,0,0,0,0,0,4,0
23,1,6,15,17,0,0,0,0,0,5,2,1,1,1,1,2,13,0
23,1,6,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,6,15,20,0,0,0,2,1,1,2,3,2,1,1,0,13,0
23,1,6,15,10,0,0,1,0,0,1,2,0,0,0,1,1,6,0
23,1,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,6,16,16,10,1,12,7,16,16,11,11,19,18,10,17,138,0
23,1,6,16,17,2,1,8,2,7,14,14,8,13,8,5,4,84,0
23,1,6,16,18,1,0,2,2,1,1,0,1,2,1,0,1,11,0
23,1,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,6,16,20,0,1,1,0,1,3,2,4,3,3,3,6,27,0
23,1,6,16,10,2,22,22,21,32,13,21,31,33,37,21,28,281,0
23,1,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,7,17,21,0,0,0,0,0,0,0,2,0,0,0,0,2,0
23,1,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,3,8,9,1,2,2,0,0,0,2,2,3,0,1,4,16,0
23,1,3,8,8,0,0,2,0,0,1,0,5,1,1,0,5,15,0
23,1,3,8,10,0,7,6,1,3,9,2,0,12,4,7,6,57,0
23,1,3,8,6,0,0,0,0,0,0,0,0,0,0,4,0,4,0
23,1,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,3,9,10,2,5,13,4,4,1,1,2,9,2,5,1,47,0
23,1,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,2,6,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23,1,2,6,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23,1,2,6,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23,1,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,2,7,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23,1,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0,0,0,1,5,1,2,2,4,5,4,4,2,3,1,33,0
23,1,0,1,1,8,20,20,15,19,20,27,23,19,18,23,10,214,0
23,1,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,2,0
23,1,0,3,3,1,6,5,1,9,2,3,1,5,2,2,1,37,0
23,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0,4,5,0,0,0,0,0,2,0,1,2,0,2,0,7,0
23,1,0,4,6,3,2,1,0,0,0,0,0,0,0,0,0,3,0
23,1,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,1,5,7,0,3,0,2,0,1,0,2,2,0,1,1,12,0
23,1,4,10,11,5,3,2,6,12,14,3,2,9,6,9,10,76,0
23,1,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,4,12,13,0,2,1,3,0,2,3,3,1,1,3,4,23,0
23,1,4,13,14,15,37,43,23,27,28,34,29,19,20,25,31,316,0
23,2,6,15,16,0,1,0,0,0,1,0,1,0,1,1,0,5,0
23,2,6,15,17,0,1,0,0,1,0,1,0,0,1,0,1,5,0
23,2,6,15,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23,2,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,6,15,20,0,1,2,2,0,1,1,0,0,0,0,0,7,0
23,2,6,15,10,0,1,1,2,0,1,1,0,0,0,0,0,6,0
23,2,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,6,16,16,2,7,4,5,9,8,10,5,7,8,7,5,75,0
23,2,6,16,17,0,1,2,0,0,0,1,1,2,1,1,1,10,0
23,2,6,16,18,0,0,0,1,1,0,1,0,0,0,0,0,3,0
23,2,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,6,16,20,0,0,0,0,1,1,1,0,0,0,0,1,4,0
23,2,6,16,10,11,9,6,3,1,5,3,4,3,3,4,3,44,0
23,2,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,7,17,21,0,1,0,0,2,0,1,0,0,0,1,0,5,0
23,2,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,3,8,9,0,0,3,0,2,2,5,2,0,1,0,1,16,0
23,2,3,8,8,0,0,0,0,0,0,1,1,0,0,0,1,3,0
23,2,3,8,10,4,2,2,7,5,5,6,4,2,3,8,6,50,0
23,2,3,8,6,0,0,0,0,0,0,0,0,0,0,5,0,5,0
23,2,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,3,9,10,3,2,4,2,2,3,2,0,0,1,1,4,21,0
23,2,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,2,6,8,0,0,0,0,0,0,0,0,0,0,0,2,2,0
23,2,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,2,7,10,2,1,0,1,0,0,0,1,0,0,1,2,6,0
23,2,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,0,0,0,1,2,0,2,0,3,2,0,0,0,0,10,0
23,2,0,1,1,8,3,8,4,14,10,11,11,8,10,10,8,97,0
23,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,2,0,3,3,3,0,1,1,2,1,3,2,2,1,4,1,18,0
23,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,4,5,0,0,0,0,0,6,3,0,1,2,2,1,15,0
23,2,0,4,6,0,3,2,5,2,0,0,1,0,0,0,0,13,0
23,2,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,1,5,7,1,0,1,0,1,3,2,1,1,1,1,0,11,0
23,2,4,10,11,1,2,3,3,3,5,3,3,2,4,2,5,35,0
23,2,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,4,12,13,1,2,2,1,8,1,0,1,2,3,3,3,26,0
23,2,4,13,14,6,12,14,13,14,16,20,22,15,14,25,21,186,0
23,3,6,15,16,0,0,0,0,0,0,0,1,2,0,0,0,3,0
23,3,6,15,17,0,1,1,0,2,0,0,1,0,0,0,0,5,0
23,3,6,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,6,15,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23,3,6,15,20,0,1,0,0,1,0,0,0,0,0,0,1,3,0
23,3,6,15,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0
23,3,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,6,16,16,4,3,9,6,3,2,5,3,10,4,2,9,56,0
23,3,6,16,17,0,1,3,1,2,0,1,2,1,0,1,3,15,0
23,3,6,16,18,0,0,1,0,0,1,1,0,0,0,0,0,3,0
23,3,6,16,19,0,1,0,0,0,0,0,0,0,0,1,0,2,0
23,3,6,16,20,1,0,0,0,0,2,0,0,0,0,0,0,2,0
23,3,6,16,10,1,2,5,5,3,2,4,4,3,2,1,3,34,0
23,3,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,7,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,3,8,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23,3,3,8,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23,3,3,8,10,0,1,4,0,4,0,2,1,2,1,2,1,18,0
23,3,3,8,6,0,0,0,0,0,2,0,0,0,0,0,2,4,0
23,3,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,3,9,10,1,2,0,0,0,0,0,1,0,0,0,1,4,0
23,3,3,9,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23,3,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,2,7,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23,3,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0
23,3,0,1,1,6,5,2,3,2,5,1,4,0,3,1,2,28,0
23,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,0,3,3,0,1,1,1,0,1,0,5,2,2,1,1,15,0
23,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,0,4,5,0,0,0,0,0,2,1,0,0,0,0,1,4,0
23,3,0,4,6,0,1,2,0,1,0,0,1,0,0,0,0,5,0
23,3,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,4,10,11,0,0,0,0,0,1,0,1,0,1,0,0,3,0
23,3,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,4,12,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,3,4,13,14,8,9,17,5,9,2,5,4,6,6,3,4,70,0
23,6,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,6,15,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23,6,6,15,18,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,6,6,15,19,0,0,2,0,0,0,0,0,0,0,0,0,2,0
23,6,6,15,20,0,0,0,2,0,0,2,0,0,0,0,0,4,0
23,6,6,15,10,1,0,1,0,0,0,0,0,0,0,1,1,3,0
23,6,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,6,16,16,3,2,6,5,6,1,1,8,1,6,2,1,39,0
23,6,6,16,17,1,1,0,0,0,1,2,4,1,0,0,1,10,0
23,6,6,16,18,0,0,4,1,1,0,0,0,0,2,0,1,9,0
23,6,6,16,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,6,6,16,20,0,0,0,1,0,1,0,0,0,0,0,0,2,0
23,6,6,16,10,5,5,3,3,5,3,2,1,1,6,2,5,36,0
23,6,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,7,17,21,0,2,0,2,0,1,1,0,3,0,2,0,11,0
23,6,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,9,15,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23,6,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,3,8,9,1,1,0,0,3,0,1,1,2,1,1,1,11,0
23,6,3,8,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23,6,3,8,10,2,3,0,3,1,0,3,3,3,2,2,4,24,0
23,6,3,8,6,0,0,0,0,0,2,0,0,0,0,1,0,3,0
23,6,3,9,9,0,0,3,0,0,0,0,0,0,0,0,0,3,0
23,6,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,3,9,10,4,0,3,2,2,0,0,1,2,0,0,0,10,0
23,6,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,2,7,10,0,1,0,1,2,0,0,0,1,0,1,0,6,0
23,6,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,6,0,1,1,5,2,3,9,7,3,7,1,5,2,4,1,44,0
23,6,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,6,0,3,3,1,2,1,2,1,0,1,0,1,0,0,1,9,0
23,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,0,4,5,0,0,0,0,0,1,1,0,0,0,0,0,2,0
23,6,0,4,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0
23,6,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,1,5,7,1,1,0,0,0,1,0,0,0,0,0,0,2,0
23,6,4,10,11,2,3,3,4,2,2,2,1,1,0,1,0,19,0
23,6,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,4,12,13,0,0,0,0,2,0,0,0,0,0,0,0,2,0
23,6,4,13,14,3,3,8,6,7,3,1,2,6,3,3,3,45,0
23,7,6,15,16,0,1,0,0,0,2,0,0,0,4,7,0,14,0
23,7,6,15,17,0,0,0,0,0,0,0,0,0,2,0,0,2,0
23,7,6,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,6,15,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23,7,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,6,16,16,12,3,2,0,4,1,5,2,2,10,2,1,32,0
23,7,6,16,17,0,0,0,0,0,0,0,0,2,0,0,1,3,0
23,7,6,16,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,7,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,6,16,20,0,0,0,0,0,0,0,0,1,1,2,3,7,0
23,7,6,16,10,2,2,0,1,4,1,2,2,0,0,3,8,23,0
23,7,6,16,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23,7,7,17,21,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,7,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
